toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec,frame_hash
5774.01,259.979063,31.514818,554.905,259.979063,31.514818,-7803178072170176565
5775.01,56.240106,77.464603,190.462,56.240106,77.464603,-3820694249933521722
5776.01,264.17484,20.219083,676.452,264.17484,20.219083,7976127835327487064
5777.01,141.002239,82.858696,114.277,141.002239,82.858696,-4169564260106844340
5778.01,325.737466,83.311725,236.52,325.737466,83.311725,-4793818868921763676
5779.01,128.61913,70.048117,1161.94,128.61913,70.048117,-4817991095118626409
578.01,140.506316,-23.946102,730.933,140.506316,-23.946102,-3616679342186959726
5780.01,260.96985,19.921187,657.865,260.96985,19.921187,7692620113603370561
5781.01,38.116051,80.746391,675.318,38.116051,80.746391,-3579848559631365415
5782.01,269.951986,27.829972,327.322,269.951986,27.829972,-867874754851108425
5499.01,119.738513,22.790566,335.455,119.738513,22.790566,-4660461204073558103
550.01,55.031969,5.874619,62.0121,55.031969,5.874619,-3857142736423075492
550.02,55.031969,5.874619,62.0121,55.031969,5.874619,4778324611399580686
5500.01,116.003412,20.208863,513.084,116.003412,20.208863,34045611319786834
5501.01,113.353491,26.680872,574.701,113.353491,26.680872,3269778078647636365
5502.01,135.204056,27.998334,248.654,135.204056,27.998334,510893293094114370
5503.01,155.580302,10.288696,713.921,155.580302,10.288696,661148299669321798
5504.01,114.621291,26.909495,265.58,114.621291,26.909495,-593338510938662928
5505.01,160.866036,3.9587,325.186,160.866036,3.9587,4370463522315044489
5506.01,181.339963,-12.263451,712.281,181.339963,-12.263451,5667817979362514860
5507.01,148.60167,6.646246,24.4583,148.60167,6.646246,-5339183376335107204
5508.01,142.649374,11.627205,1076.22,142.649374,11.627205,3403080144090371413
5509.01,139.182024,14.592401,466.413,139.182024,14.592401,7396006948789634137
551.01,82.714213,-36.630981,218.121,82.714213,-36.630981,-3980093638348399377
5510.01,112.477813,26.019184,620.47,112.477813,26.019184,8765722237079831084
5511.01,141.997153,4.213192,106.339,141.997153,4.213192,7748154710841361147
5512.01,182.490924,5.631749,416.236,182.490924,5.631749,-6968690505158090960
5513.01,110.25862,19.401721,1307.02,110.25862,19.401721,6154832630475291602
5514.01,156.673491,13.018643,531.582,156.673491,13.018643,-6177822972240868493
5628.01,185.727955,18.836705,110.03,185.727955,18.836705,303248151523632510
5629.01,217.512291,20.953627,132.992,217.512291,20.953627,4050283592382151176
563.01,143.243168,-17.343474,157.152,143.243168,-17.343474,-5947569599180167419
5630.01,236.453853,40.374862,134.047,236.453853,40.374862,-3426375225018673547
5631.01,218.276625,21.894688,161.997,218.276625,21.894688,7363640559750374097
5632.01,213.156551,4.059417,141.837,213.156551,4.059417,835640798432800189
5633.01,209.753998,-2.513436,265.924,209.753998,-2.513436,8201059511656551028
5634.01,175.643637,20.965292,306.144,175.643637,20.965292,-3290476308828212990
5635.01,216.206467,66.700749,488.879,216.206467,66.700749,434769004581560252
5636.01,199.730786,34.254077,207.621,199.730786,34.254077,-3341375607214364290
5637.01,193.01944,47.657137,489.497,193.01944,47.657137,1746002444409713024
5638.01,210.185737,53.123121,276.04,210.185737,53.123121,-441376233801650693
5639.01,213.016047,61.354254,211.145,213.016047,61.354254,-3559097483782789362
564.01,130.295154,-16.036327,199.581,130.295154,-16.036327,1006357877062698110
5640.01,193.406978,24.373263,257.567,193.406978,24.373263,-5055044670371293941
5641.01,180.90917,42.537299,215.996,180.90917,42.537299,-2116265277953066914
5642.01,240.6254,76.569795,1004.08,240.6254,76.569795,1909077370184477429
5643.01,186.07825,44.231568,409.36,186.07825,44.231568,-5151599619125271882
5783.01,289.755762,9.478414,78.454,289.755762,9.478414,-9115295175353656277
5784.01,293.330825,29.299805,309.386,293.330825,29.299805,-3358753683788680642
5785.01,305.568071,16.614306,198.793,305.568071,16.614306,-8564339112928487782
5786.01,293.322326,30.704247,192.475,293.322326,30.704247,9038277666716947004
5787.01,290.80532,11.979134,174.979,290.80532,11.979134,2557636150957655340
5788.01,287.424902,31.761528,97.614,287.424902,31.761528,895817267687689108
5788.02,287.424902,31.761528,97.614,287.424902,31.761528,-3659281872476227312
5789.01,302.773447,16.189714,20.4581,302.773447,16.189714,312583285876017655
579.01,104.121254,-50.157911,,104.121254,-50.157911,7029369718691409542
5790.01,291.847279,-15.312077,337.653,291.847279,-15.312077,3550097306025203802
5791.01,297.923094,2.519482,198.263,297.923094,2.519482,-5229848332487012079
5792.01,295.697851,3.566678,183.242,295.697851,3.566678,-7220282038428385429
5793.01,297.322652,4.672412,348.185,297.322652,4.672412,2973372297140778937
5794.01,298.395244,47.814986,720.753,298.395244,47.814986,1947605155128673706
5795.01,304.868782,-7.54766,156.53,304.868782,-7.54766,3817996945101486036
5796.01,291.777046,1.383663,213.283,291.777046,1.383663,-8654787576435251734
5797.01,307.725559,6.429331,153.242,307.725559,6.429331,1046095081688112730
5515.01,139.616364,16.989956,135.459,139.616364,16.989956,3660915463330091536
5516.01,155.838203,13.472271,857.001,155.838203,13.472271,4601902174349453978
5517.01,148.617274,24.302831,1016.76,148.617274,24.302831,3885207249097773133
5518.01,124.152799,16.392612,379.6726,124.152799,16.392612,-8577588642585280669
5519.01,167.727736,-3.242816,37.4763,167.727736,-3.242816,-8815578496401662607
552.01,60.949392,-25.408921,194.964,60.949392,-25.408921,-2435544912343560738
5520.01,157.935686,0.937278,77.5586,157.935686,0.937278,-7896715119147537110
5520.02,157.935686,0.937278,77.5586,157.935686,0.937278,-4331123925283337081
5521.01,176.481442,11.37083,137.592,176.481442,11.37083,-655476912317181255
5522.01,126.388216,10.170581,571.447,126.388216,10.170581,4172293779602010202
5523.01,169.117028,-3.975441,182.536,169.117028,-3.975441,380765230247985383
5523.02,169.117028,-3.975441,182.536,169.117028,-3.975441,-7960065861414542613
5524.01,156.405499,2.513883,77.6888,156.405499,2.513883,1362239194582239073
5525.01,57.875185,9.727861,42.753,57.875185,9.727861,7947321651864001163
5526.01,183.023659,-12.684409,106.204,183.023659,-12.684409,5383591742698640188
5527.01,62.853108,10.277208,144.866,62.853108,10.277208,2957813427559474612
5644.01,210.119238,55.31559,256.116,210.119238,55.31559,7021540923732298166
5645.01,177.21251,35.547508,473.18,177.21251,35.547508,-6638822977897465356
5646.01,198.447139,5.702132,429.221,198.447139,5.702132,-3071249893392663376
5647.01,225.544641,31.967349,415.29,225.544641,31.967349,2447077415061108033
5648.01,211.009596,38.620245,163.236,211.009596,38.620245,241912818381823172
5649.01,225.080178,39.451312,649.889,225.080178,39.451312,7333247520079469709
565.01,130.581439,-17.189424,988.801,130.581439,-17.189424,-5710795011204447559
5650.01,270.216545,56.686006,568.466,270.216545,56.686006,-8554227016020267268
5651.01,298.466694,60.069171,817.484,298.466694,60.069171,6702823851654737503
5652.01,268.987787,57.305702,1038.26,268.987787,57.305702,5345959083108035998
5653.01,278.389882,57.860514,593.733,278.389882,57.860514,7445295453919919745
5654.01,230.922864,37.486639,253.021,230.922864,37.486639,-2152254355170333514
5655.01,229.259572,61.008601,71.811,229.259572,61.008601,6588561864112963721
5656.01,209.661841,14.12958,302.304,209.661841,14.12958,-7494723990328589715
5657.01,258.837055,76.468988,292.429,258.837055,76.468988,7664381815272400840
5658.01,210.77521,-1.480284,295.008,210.77521,-1.480284,1532982584439552669
5659.01,246.315511,57.562413,803.472,246.315511,57.562413,-8696618840287047306
566.01,131.086145,-28.07677,83.5896,131.086145,-28.07677,651557489371385311
5812.02,327.570011,4.194573,194.333,327.570011,4.194573,7489627889401462595
5813.01,302.885118,31.637672,121.745,302.885118,31.637672,-8705636839120508020
5814.01,304.973328,33.00991,104.955,304.973328,33.00991,-7850644056368105966
5815.01,313.687293,9.179069,568.42,313.687293,9.179069,2271707134333623132
5816.01,307.215708,42.224014,566.807,307.215708,42.224014,9206002448626900827
5817.01,322.377799,21.474527,80.7542,322.377799,21.474527,1902258297475112505
5818.01,315.90549,11.989367,738.519,315.90549,11.989367,6332677072032066829
5819.01,326.452999,23.560485,188.762,326.452999,23.560485,8133766761658327914
582.01,127.128062,-28.359254,900.651,127.128062,-28.359254,-3605979643100121701
5820.01,315.531949,7.056279,466.433,315.531949,7.056279,-6117676234299109850
5821.01,317.551526,10.738897,182.273,317.551526,10.738897,-4183076941086667133
5822.01,327.665695,10.462939,523.337,327.665695,10.462939,-8741458043187997748
5823.01,315.025966,-5.094857,49.9605,315.025966,-5.094857,235092588188894149
5824.01,296.393195,45.568533,1257.16,296.393195,45.568533,-6935942348190984802
5825.01,324.697165,-0.046455,182.264,324.697165,-0.046455,-8781706875634287317
5826.01,298.181417,-14.356986,774.122,298.181417,-14.356986,6080700246130529097
5827.01,291.908234,23.273823,614.225,291.908234,23.273823,-5250016339177795104
5528.01,133.855734,10.469218,101.632,133.855734,10.469218,-6130623671325529433
5529.01,126.464358,10.246577,203.896,126.464358,10.246577,-2370275979349426859
553.01,73.261286,-45.540405,108.159,73.261286,-45.540405,1857053689141719261
553.02,73.261286,-45.540405,108.159,73.261286,-45.540405,-5060940246829605540
553.03,73.261286,-45.540405,108.159,73.261286,-45.540405,7739075185647773835
5530.01,6.489351,-5.697646,60.8241,6.489351,-5.697646,-46271057999983300
5531.01,148.472166,19.594377,80.6404,148.472166,19.594377,-7689164617754570183
5532.01,41.380404,5.150733,90.9985,41.380404,5.150733,3730461975188167821
5532.02,41.380404,5.150733,90.9985,41.380404,5.150733,6071937809833398338
5533.01,102.487722,14.974761,516.56,102.487722,14.974761,801369758233175977
5534.01,182.751404,-9.765239,152.509,182.751404,-9.765239,-712919145205177818
5535.01,78.339119,16.414199,1314.53,78.339119,16.414199,531587452979675761
5536.01,67.324162,26.163578,463.124,67.324162,26.163578,-1828858547652000349
5537.01,67.116707,21.56849,370.57,67.116707,21.56849,1308162106795985809
5538.01,138.952916,15.137683,310.197,138.952916,15.137683,7405378841050413962
5539.01,128.073179,22.005792,123.647,128.073179,22.005792,620936995226896075
5660.01,221.248769,18.50919,622.41,221.248769,18.50919,2458251719873118036
5661.01,222.368583,20.615336,414.658,222.368583,20.615336,1861625522048059882
5662.01,191.085171,5.688498,88.7485,191.085171,5.688498,5685828555487455811
5663.01,243.86183,64.588731,383.712,243.86183,64.588731,-8559657277594223636
5664.01,220.35381,28.19514,701.942,220.35381,28.19514,251294158116015348
5665.01,250.000454,53.791364,1443.94,250.000454,53.791364,-7581957000323461587
5666.01,288.295108,76.122823,777.763,288.295108,76.122823,9005185227814290668
5667.01,222.872412,40.035955,390.189,222.872412,40.035955,-5917231690378545670
5668.01,201.087989,28.567707,295.293,201.087989,28.567707,-6085227596997075810
5669.01,243.934903,48.32326,700.55,243.934903,48.32326,1264430727313388459
567.01,131.58039,-8.026985,386.346,131.58039,-8.026985,-4698969775633760819
5670.01,141.823519,-50.356655,347.621,141.823519,-50.356655,-7656010264496454969
5671.01,211.00922,38.618331,167.245,211.00922,38.618331,6038407182042552635
5672.01,222.767322,5.947363,199.173,222.767322,5.947363,-2617885377256505360
5673.01,223.819979,-2.057687,398.276,223.819979,-2.057687,6769175952855116072
5674.01,221.943887,1.065023,392.791,221.943887,1.065023,8524665653234898729
5675.01,217.326648,-3.444499,213.982,217.326648,-3.444499,7144936076051105026
5676.01,222.210077,22.152614,100.848,222.210077,22.152614,-5535118039615029930
5798.01,306.123908,16.762146,364.813,306.123908,16.762146,7131199452173378448
5799.01,301.630179,15.989142,27.8123,301.630179,15.989142,-6238464721674889408
580.01,123.108274,-46.10914,346.494,123.108274,-46.10914,-5672663588984673695
5800.01,305.065546,-7.411924,42.9052,305.065546,-7.411924,8494850850829748440
5801.01,303.1668,-2.144437,49.7876,303.1668,-2.144437,-5929839523025826783
5802.01,304.207992,3.293949,398.505,304.207992,3.293949,6810745158543293163
5803.01,327.24875,6.278178,84.0126,327.24875,6.278178,5212428248189550613
5804.01,330.671188,11.991029,263.608,330.671188,11.991029,-2386446286444856520
5805.01,302.40861,34.572718,195.711,302.40861,34.572718,1908497577902385984
5806.01,329.101803,20.677981,119.199,329.101803,20.677981,-4530601672953395244
5807.01,308.567224,43.36069,72.9611,308.567224,43.36069,-1983836291966080496
5808.01,315.608921,10.610466,79.953,315.608921,10.610466,-4703227618645335516
5809.01,314.549077,40.192264,,314.549077,40.192264,-4682912880513777463
581.01,130.261455,-41.442796,434.207,130.261455,-41.442796,3901345320269152820
5810.01,324.598984,23.118991,320.387,324.598984,23.118991,-612422000287127026
5811.01,310.911906,19.727938,169.494,310.911906,19.727938,-6295473818452547110
5812.01,327.570011,4.194573,194.333,327.570011,4.194573,655481204824991285
554.01,60.748336,9.207768,45.6181,60.748336,9.207768,8201178710003093895
554.02,60.748336,9.207768,45.6181,60.748336,9.207768,-1699911875396423072
5540.01,117.737465,67.043203,242.868,117.737465,67.043203,216895547904920190
5541.01,80.729774,-53.765798,378.277,80.729774,-53.765798,-4041345043901406976
5542.01,302.798423,-61.135466,348.849,302.798423,-61.135466,-3009852544531455440
5543.01,66.142172,23.270782,125.194,66.142172,23.270782,3144216451597396223
5544.01,74.700815,18.16905,113.205,74.700815,18.16905,-3880744674543762687
5545.01,169.21486,3.363892,592.204,169.21486,3.363892,-9098310258174581153
5546.01,71.4759,24.113784,924.313,71.4759,24.113784,8820762001150325817
5547.01,117.591236,22.281552,193.901,117.591236,22.281552,-7025308572347578773
5548.01,143.919696,16.097471,134.736,143.919696,16.097471,8821436548960455970
5549.01,80.8597,23.133528,208.148,80.8597,23.133528,-4904261299145801864
555.01,70.339767,-32.320417,385.689,70.339767,-32.320417,-1393541069109387139
5550.01,128.926789,20.373489,139.794,128.926789,20.373489,-594976782250871265
5551.01,87.125618,18.179528,99.7999,87.125618,18.179528,6561339036783995968
5552.01,82.384951,33.246886,287.606,82.384951,33.246886,5543984036269687363
5677.01,216.43439,-3.002761,137.2,216.43439,-3.002761,-6004767437969837472
5678.01,47.384187,-34.198481,165.393,47.384187,-34.198481,6737830387872730396
5679.01,293.389753,-45.891635,420.716,293.389753,-45.891635,1257412461133439928
568.01,135.340486,-28.324589,305.676,135.340486,-28.324589,-5036624892980391388
5680.01,221.058269,5.605373,306.779,221.058269,5.605373,3078037764561176983
5681.01,244.780658,55.925243,336.074,244.780658,55.925243,-5304062406465921782
5682.01,243.316278,34.332049,974.602,243.316278,34.332049,9068553198124701893
5683.01,231.508334,44.824639,,231.508334,44.824639,9184624009404026608
5684.01,233.688677,-9.344444,340.9,233.688677,-9.344444,-8380763141453285776
5685.01,227.215497,2.343286,322.114,227.215497,2.343286,-7943005270433363827
5686.01,247.460912,37.69456,394.427,247.460912,37.69456,-1897266798789644150
5687.01,228.974876,10.461265,153.891,228.974876,10.461265,2681997409428003647
5688.01,266.9231,47.705049,226.318,266.9231,47.705049,-5558599139338880820
5689.01,241.316382,7.395593,591.975,241.316382,7.395593,-2579899304674417028
569.01,115.102779,-42.154663,156.226,115.102779,-42.154663,6331715426685083592
5690.01,253.33734,44.109543,968.283,253.33734,44.109543,8450901338958590246
5691.01,244.846831,32.16612,483.682,244.846831,32.16612,-4863288536937254731
5692.01,232.046386,-10.555269,306.397,232.046386,-10.555269,3148542774357125806
5693.01,236.518383,4.691983,,236.518383,4.691983,-3004787612159347013
5828.01,293.193881,25.086499,264.73,293.193881,25.086499,-5994328027748765507
5829.01,304.706801,23.314311,418.945,304.706801,23.314311,-2341960462028973476
583.01,118.476378,-39.992999,354.432,118.476378,-39.992999,-3383395358223477413
5830.01,282.101495,15.49419,487.216,282.101495,15.49419,5585795867832036879
5831.01,285.940869,-0.427822,324.532,285.940869,-0.427822,3041238624314029820
5832.01,300.997003,21.216507,675.49,300.997003,21.216507,2993135070139504397
5833.01,293.921021,3.847794,509.036,293.921021,3.847794,589275081753662130
5834.01,294.34447,6.680285,178.827,294.34447,6.680285,-5972479161185822694
5835.01,280.858907,21.869776,407.252,280.858907,21.869776,-4055099475991283187
5836.01,289.449596,19.148045,145.911,289.449596,19.148045,2389792322701692202
5837.01,287.099114,17.113422,614.974,287.099114,17.113422,4613125098294717705
5838.01,284.84062,9.130169,218.118,284.84062,9.130169,2812861320755753048
5839.01,286.031721,17.003203,730.258,286.031721,17.003203,-5001239294083160260
