PGC,ra,dec,OType,MType,logD25,logR25,PA,ANames,frame_hash
663959,00 01 04.7,-34 19 23,G,,0.6,0.22,71.0,,374103298826634613
143160,00 01 04.8,-36 29 06,G,,0.6,0.21,154.0,,-737397379537728397
80,00 01 04.9,+04 32 32,GM,Sbc,0.96,0.3,177.0,IC5375                MCG1-01-009           CGCG408-9             KPG601B,-1243004889199678394
342649,00 01 04.9,-62 34 53,G,,0.37,0.17,60.0,,4703965257491692271
994536,00 01 04.9,-09 09 15,G,,0.77,0.52,104.0,,7365204227032379650
834665,00 01 04.9,-20 57 18,G,,0.37,0.1,116.0,,-754273784180510502
1343445,00 01 04.9,+08 16 40,G,,0.83,0.27,106.0,,-6180552603794117776
2794841,00 01 05.1,-40 02 52,G,,,,,,5916264869724953700
705682,00 01 05.1,-31 23 41,G,,0.39,0.13,154.0,,1080671012544586849
889025,00 01 05.1,-17 05 06,G,,0.34,0.08,110.0,,-8208465538296270675
1981835,00 01 05.1,+32 07 56,G,,0.49,0.27,28.0,,2339825307404456351
143162,00 01 05.3,-28 22 12,G,,0.76,0.23,139.0,,-2575456954412497577
774480,00 01 05.3,-25 50 26,G,,0.55,0.46,43.0,,6639348768808540161
495312,00 01 05.4,-47 48 50,G,,0.52,0.21,100.0,,2009845571016087129
2032381,00 01 05.5,+33 27 13,G,,0.41,0.23,59.0,,2318020037906191906
763354,00 01 05.6,-26 49 46,G,,0.38,0.08,12.0,,3678209324902367796
779182,00 01 05.7,-25 25 15,G,,0.48,0.22,146.0,,-4888406647142316551
715115,00 01 05.7,-30 36 42,G,,0.67,0.66,92.0,,-1922106726745069127
543343,00 01 05.8,-43 53 13,G,,0.42,0.24,135.0,,248074754817732262
549933,00 01 05.8,-43 20 36,G,,0.44,0.05,67.0,,7034973921966834049
512597,00 01 05.8,-46 38 15,G,,0.41,0.16,122.0,,7568942505355205597
2449268,00 01 05.8,+53 43 58,G,,0.63,0.25,83.0,,6331172063283717587
82,00 01 05.9,-53 59 29,GM,SO-a,1.05,0.16,8.0,ESO149-11A            ESO-LV1492110,8417004946412520794
499576,00 01 05.9,-47 33 03,G,,0.42,0.08,143.0,,7621608045860559597
306539,00 01 06.0,-66 13 04,G,,0.61,0.53,33.0,,-7164765614533909679
1339457,00 01 06.0,+08 07 06,G,,0.76,0.12,39.0,NPM1G+07.0537,-4137770888229168528
792889,00 01 06.2,-24 09 56,G,,0.64,0.34,114.0,,-6248233476276989189
490739,00 01 06.2,-48 08 43,G,,0.5,0.23,50.0,,8360150753382910446
598610,00 01 06.3,-39 23 57,G,,0.51,0.33,173.0,,-5412270509238327347
1844690,00 01 06.4,+28 44 43,G,,0.44,0.2,146.0,,-3821137906091479591
978665,00 01 06.4,-10 24 01,G,,0.5,0.1,46.0,,6593801358044834663
600007,00 01 06.4,-39 16 11,G,,0.63,0.53,177.0,,1572548357754264226
2097028,00 01 06.4,+37 16 58,G,,0.42,0.11,88.0,,-8976443809331750189
93036,00 01 06.4,+30 52 48,G,,0.8,0.5,153.0,FGCA290,-8256481594889280074
83,00 01 06.4,+32 22 37,GM,Sd,0.69,0.38,37.0,KUG2358+320A,-1310281519104727765
124803,00 01 06.5,-39 07 33,G,,,,,LCRSB235832.7-392414,9171043094431446643
896653,00 01 06.5,-16 33 19,G,,0.39,0.15,22.0,,-7130754651090932702
438898,00 01 06.5,-52 46 10,G,,0.39,0.1,156.0,,-1277701632483510388
758351,00 01 06.6,-27 12 19,G,,0.49,0.28,90.0,,-1170234511474016973
659095,00 01 06.6,-34 40 14,G,,0.51,0.32,131.0,,7512110736892805566
353600,00 01 06.7,-61 38 51,G,,0.47,0.23,16.0,,1160701029423921960
605364,00 01 06.7,-38 46 26,G,,0.42,0.13,26.0,,-7290311869675081726
476335,00 01 06.7,-49 29 17,G,,0.31,0.04,,,-3978943004613433906
84,00 01 06.7,-52 13 06,G,Sbc,0.91,0.47,167.0,ESO193-10             ESO-LV1930100,-7354249800173763627
1219092,00 01 06.8,+02 11 44,G,,0.33,0.07,50.0,,-8080920224047785501
900699,00 01 06.8,-16 14 21,G,,0.54,0.43,125.0,,4700196557783451058
1610026,00 01 06.9,+19 54 58,G,,0.4,0.24,99.0,,-4940248471634708368
439200,00 01 07.1,-52 45 03,G,,0.45,0.19,74.0,,-4155567347777833786
876561,00 01 07.1,-17 50 39,G,,0.74,0.25,64.0,,5895600687005433009
896603,00 01 07.1,-16 33 32,G,,0.59,0.32,175.0,,-701445514595197773
610402,00 01 07.1,-38 18 52,G,,0.61,0.13,67.0,,7886575091126144356
1019708,00 01 07.2,-07 23 42,G,,0.47,0.23,20.0,,1161622768853525765
124804,00 01 07.4,-38 36 51,G,,,,,LCRSB235833.5-385332,-1370629244376110362
124987,00 01 07.4,-44 02 07,G,,,,,LCRSB235833.6-441848,-8037687971673304175
1281202,00 01 07.4,+05 17 55,G,,0.76,0.27,91.0,,-4534623434064387764
1764819,00 01 07.4,+26 09 13,G,,0.36,0.14,48.0,,-1969447129188477217
655818,00 01 07.5,-34 54 56,G,,0.34,0.07,162.0,,-2736948170464175564
734433,00 01 07.5,-29 01 18,G,,0.42,0.1,11.0,,3779358516255785486
907495,00 01 07.6,-15 42 39,G,,0.45,0.09,44.0,,5057080690593505955
107483,00 01 07.7,-41 02 28,G,,0.64,0.38,92.0,LCRSB235833.7-411911,-8167150482350046221
228265,00 01 07.7,-80 12 37,G,,0.63,0.34,176.0,,-9132034303808192113
85,00 01 07.7,-50 15 50,G,E,0.34,0.06,,DRCG39-58,7741166989604883216
663918,00 01 07.7,-34 19 32,G,,0.61,0.48,125.0,,6567352144840641069
400487,00 01 07.8,-56 23 43,G,,0.54,0.19,148.0,,1430572816163563376
636960,00 01 07.8,-36 25 21,G,,0.37,0.1,105.0,,4792641035892834758
516398,00 01 07.9,-46 19 11,G,,0.39,0.14,109.0,,-5455339828618819970
927982,00 01 07.9,-14 10 51,G,,0.4,0.23,7.0,,2754303299851698625
1485474,00 01 08.0,+15 28 08,G,,0.44,0.17,57.0,,-8450818158940241987
355576,00 01 08.0,-61 24 29,G,,0.32,0.05,,,2079649508478288883
133623,00 01 08.1,-24 40 45,G,Sc,0.74,0.17,39.0,,-1461068148027321987
511367,00 01 08.1,-46 44 05,G,,0.4,0.06,8.0,,-1285834079045334130
1417100,00 01 08.1,+12 50 02,G,,0.43,0.07,137.0,,-3145527836884956642
771172,00 01 08.2,-26 08 01,G,,0.51,0.27,126.0,,4945445657674485055
515156,00 01 08.3,-46 25 36,G,,0.43,0.19,146.0,,195438225137612399
96,00 01 08.3,+06 20 16,G,Sbc,1.03,0.51,154.0,UGC12903              MCG1-01-011           CGCG408-10            KUG2358+060,-8059110769960163669
130888,00 01 08.3,-38 07 35,G,SO-a,0.87,0.2,172.0,DUKST348-19,5677831079302377325
566277,00 01 08.5,-42 15 11,G,,0.39,0.19,44.0,,-809095940732519771
198781,00 01 08.5,-27 48 41,G,,0.63,0.42,179.0,DUKST409-52,3464075026919987532
1713920,00 01 08.5,+24 41 47,G,,0.41,0.16,1.0,,1673626070361532769
1247913,00 01 08.5,+03 14 00,G,,0.44,0.11,104.0,,684396362365230796
846014,00 01 08.6,-20 07 27,G,,0.5,0.38,113.0,,209601372437717979
728218,00 01 08.6,-29 31 56,G,,0.62,0.06,16.0,,-5294997149398706123
143166,00 01 08.6,-36 15 14,G,,0.64,0.48,103.0,,-6529120589523229272
592151,00 01 08.6,-39 56 47,G,,0.48,0.12,134.0,,-3120210572821256922
86,00 01 08.6,+33 06 53,G,Sc,0.62,0.07,128.0,KUG2358+328,-5306873612505679924
1442448,00 01 08.8,+13 51 24,G,,0.46,0.21,160.0,,1774889602179232170
796464,00 01 08.9,-23 50 25,G,,0.41,0.28,14.0,,6775460182034666983
1424891,00 01 08.9,+13 11 07,G,,0.43,0.07,40.0,,-6584246488375050549
951167,00 01 08.9,-12 33 09,G,,0.4,0.23,90.0,MRC2358-128,-2833893416770262327
1652765,00 01 08.9,+21 34 11,G,,0.52,0.31,156.0,,-7784897903316407573
743032,00 01 09.0,-28 19 44,G,,0.39,0.12,,,-8280317952756411433
544335,00 01 09.0,-43 48 42,G,,0.4,0.22,12.0,,6537138952094762245
897915,00 01 09.0,-16 27 23,G,,0.89,0.39,97.0,,7869022937550280797
448617,00 01 09.1,-52 06 25,G,,0.54,0.31,175.0,,3542226493533156232
709225,00 01 09.1,-31 05 51,G,,0.34,0.1,14.0,,-5905944132443021057
351075,00 01 09.1,-61 55 26,G,,0.56,0.25,13.0,,-3848390039771742428
796311,00 01 09.1,-23 51 12,G,,0.63,0.31,4.0,,8580730451469485152
820727,00 01 09.2,-21 59 47,G,,0.58,0.16,27.0,,1430062227231641136
446650,00 01 09.2,-52 15 15,G,,0.54,0.19,84.0,,6985161253242546935
1183580,00 01 09.2,+01 04 09,G,,0.46,0.07,49.0,,5815469869434152370
845867,00 01 09.3,-20 08 08,G,,0.54,0.05,72.0,,-3026285949850387975
1246645,00 01 09.4,+03 10 05,G,,0.54,0.26,101.0,,5777947223598868385
2435389,00 01 09.4,+53 14 10,G,,0.55,0.1,33.0,,-4251957921626849682
143167,00 01 09.4,-38 44 07,G,,0.62,0.23,60.0,,-7030160397481252251
1040025,00 01 09.5,-05 49 09,G,,0.43,0.12,108.0,,43292112479606230
1537798,00 01 09.5,+17 38 36,G,,0.49,0.15,101.0,NPM1G+17.0769,1169400968557930462
124805,00 01 09.5,-37 59 28,G,,0.48,0.11,133.0,LCRSB235835.7-381611,-2605769514392264836
636274,00 01 09.5,-36 28 47,G,,0.35,0.13,174.0,,-8917118554342811678
400481,00 01 09.7,-56 23 44,G,,0.32,0.05,175.0,,-5313585710681982415
601651,00 01 09.7,-39 07 04,G,,0.42,0.24,80.0,,5607256754274600043
976886,00 01 09.7,-10 32 35,G,,0.38,0.05,,,-823021782638387136
825711,00 01 09.8,-21 38 11,G,,0.45,0.23,108.0,,-364325212300258761
1841891,00 01 09.8,+28 38 55,G,,0.46,0.12,171.0,,-4016177895490036255
905287,00 01 09.9,-15 52 46,G,,0.47,0.16,65.0,,-2054199664248590169
1022153,00 01 09.9,-07 14 43,G,,0.38,0.13,113.0,,6095406579645773115
777142,00 01 09.9,-25 35 54,G,,0.41,0.06,128.0,,8708654165296949816
843601,00 01 09.9,-20 18 14,G,,0.33,0.08,83.0,,-3181630517527709305
410972,00 01 10.0,-55 16 36,G,,0.31,0.05,155.0,,992632020018398578
602465,00 01 10.0,-39 02 27,G,,0.45,0.27,164.0,,6515609588360505566
904415,00 01 10.0,-15 56 47,G,,0.61,0.24,57.0,,-6412837382438480592
87,00 01 10.1,-50 35 05,G,SO-a,0.71,0.44,,DRCG39-41,-8364392482569914218
1995081,00 01 10.1,+32 23 56,G,,0.64,0.19,8.0,,5152548076588632899
942278,00 01 10.1,-13 08 25,G,,0.55,0.39,86.0,,-374025904555727661
547519,00 01 10.2,-43 32 38,G,,0.34,0.09,96.0,,980696639339946011
124806,00 01 10.3,-39 02 45,G,,0.59,0.24,171.0,LCRSB235836.5-391927,-747535037652339340
818299,00 01 10.3,-22 09 52,G,,0.7,0.32,142.0,,4567225564813707551
508891,00 01 10.4,-46 55 45,G,,0.53,0.48,155.0,,-3911273892783484153
937427,00 01 10.4,-13 28 52,G,,0.63,0.19,7.0,NPM1G-13.0664,3098740997866206278
88,00 01 10.7,-52 12 17,G,,0.72,0.12,102.0,ESO-LV1930101,-8034599625195364640
889228,00 01 10.7,-17 04 16,G,,0.44,0.1,139.0,,-2681901683400653491
133640,00 01 10.7,-27 01 12,G,E,0.76,0.16,154.0,DUKST537-12,-1790314595189199423
398853,00 01 10.8,-56 35 51,G,,0.41,0.06,126.0,,-2872319199090948061
862159,00 01 10.9,-18 54 53,G,,0.32,0.09,100.0,,6032432010722971346
1833145,00 01 11.1,+28 20 37,G,,0.52,0.28,93.0,,1089117150934366014
2567255,00 01 11.1,+57 31 35,G,,0.43,0.28,96.0,,-3016040550436905601
582446,00 01 11.2,-40 47 22,G,,0.58,0.34,119.0,,-7865073572451565511
657962,00 01 11.2,-34 45 26,G,,0.35,0.13,100.0,,5929365595943358132
937508,00 01 11.3,-13 28 27,G,,0.45,0.15,44.0,,-8129776331669383489
263727,00 01 11.3,-72 21 37,G,,0.56,0.15,126.0,,7644537913445835389
199359,00 01 11.3,-35 13 15,G,,,,,DUKST349-121,-945256216121542036
1445410,00 01 11.3,+13 57 49,G,,0.39,0.12,64.0,,4146850254633466084
1528835,00 01 11.3,+17 16 26,G,,0.38,0.08,2.0,,-8484681887125939503
627445,00 01 11.4,-37 09 56,G,,0.43,0.22,174.0,,721550230239101254
2085251,00 01 11.4,+36 41 38,G,,0.61,0.22,122.0,,1378694940821223201
143169,00 01 11.6,-38 45 07,G,,0.68,0.51,103.0,,-1985593275098342010
2118419,00 01 11.8,+38 07 21,G,,0.41,0.08,31.0,,6293578790184871206
604663,00 01 11.8,-38 50 12,G,,0.34,0.08,57.0,,3203876508624516628
1485723,00 01 11.9,+15 28 42,G,,0.46,0.21,131.0,NPM1G+15.0635,-4198621339299896853
893488,00 01 11.9,-16 47 27,G,,0.48,0.14,54.0,,1181343072692147027
660871,00 01 11.9,-34 32 29,G,,0.42,0.18,76.0,,2071469392368547709
740795,00 01 12.0,-28 30 48,G,,0.52,0.09,162.0,,2582747944825647840
2386343,00 01 12.0,+50 59 15,G,,0.67,0.27,104.0,NPM1G+50.0447,-928223111389080578
1830843,00 01 12.0,+28 15 50,G,,0.44,0.16,106.0,,-2323962094434505347
417820,00 01 12.2,-54 36 11,G,,0.57,0.17,89.0,,-3177376437416929512
107484,00 01 12.2,-41 36 52,G,,0.49,0.15,160.0,LCRSB235838.5-415335,-5148451243548886350
1000589,00 01 12.3,-08 40 39,G,,0.53,0.07,161.0,,5355360243809056878
520369,00 01 12.3,-45 59 16,G,,0.47,0.17,84.0,,1929378170393676226
100704,00 01 12.3,-49 30 29,G,,0.56,0.11,179.0,,4649729160115156591
773802,00 01 12.3,-25 54 11,G,,0.45,0.14,10.0,,7016279672722259363
124807,00 01 12.3,-39 13 55,G,,0.51,0.08,81.0,LCRSB235838.6-393036,-1062778114087763963
1011712,00 01 12.4,-07 52 22,G,,0.36,0.09,36.0,,-6705929219298727887
107743,00 01 12.4,-44 44 12,G,,0.43,0.17,109.0,LCRSB235838.5-450055,-7305883808006132073
1912580,00 01 12.5,+30 39 33,G,,0.54,0.28,,,40109925354266040
735667,00 01 12.5,-28 55 44,G,,0.4,0.19,100.0,,-948333722218793228
1052227,00 01 12.6,-04 52 54,G,,0.41,0.19,59.0,,-8778493848558859902
637146,00 01 12.6,-36 24 33,G,,0.41,0.04,,,-155432878412059139
820602,00 01 13.0,-22 00 18,G,,0.34,0.12,122.0,,-357827666076922145
1834192,00 01 13.0,+28 22 58,G,,0.5,0.1,36.0,,-2128242296218178360
906676,00 01 13.2,-15 46 26,G,,0.46,0.06,100.0,,-6933392655573578784
1063221,00 01 13.3,-04 04 30,G,,0.5,0.06,137.0,,1632727712292267743
97569,00 01 13.3,-00 59 37,G,,,,,IRAS23586-0116450055,2845080735178990617
956743,00 01 13.4,-12 10 05,G,,0.79,0.56,4.0,,335894835892086268
1064995,00 01 13.4,-03 56 24,G,,0.41,0.09,166.0,,2372880381690734200
89,00 01 13.4,+13 08 37,GM,SBbc,0.87,0.39,68.0,MCG2-01-009           KUG2358+128A          HCG100C,-6889462781284996921
95115,00 01 13.5,-43 14 28,G,SO-a,0.66,0.4,91.0,,-2359809898110296597
90,00 01 13.6,-44 00 43,G,Sb,1.04,0.37,93.0,ESO241-11             ESO-LV2410110,-7490339509546916030
132703,00 01 13.7,-27 36 19,G,Sc,0.82,0.13,120.0,,8761269784947587296
755276,00 01 13.7,-27 24 55,G,,0.61,0.32,168.0,,5919177969772757808
411953,00 01 13.7,-55 10 36,G,,0.61,0.2,10.0,,-848172218973100926
1625347,00 01 13.7,+20 22 20,G,,0.61,0.07,172.0,,-6724262544692453550
514576,00 01 13.8,-46 28 29,G,,0.61,0.42,104.0,,-7431421832684797250
551434,00 01 13.8,-43 13 28,G,,0.54,0.39,90.0,,-9125478477530754093
514453,00 01 13.9,-46 29 01,G,,0.37,0.08,148.0,,-4467031839115142098
3091534,00 01 13.9,+09 22 44,G,,,,,NPM1G+09.0632,2585738218401917680
605597,00 01 14.0,-38 45 11,G,,0.5,0.15,,,8092692922450487573
78,00 01 14.0,+13 09 43,G,Sd,0.52,0.29,,MCG2-01-008,-2984650179483558475
580473,00 01 14.0,-40 58 06,G,,0.35,0.04,,,-782303121425687164
215026,00 01 14.1,+34 40 59,G,,0.3,0.25,,,-2524138072997934596
91,00 01 14.1,+34 40 33,G,SBab,1.01,0.17,38.0,UGC12904              MCG6-01-005           CGCG518-7             CGCG517-12,3781055804629540285
238164,00 01 14.2,-76 57 57,G,,0.72,0.42,126.0,,5537889833636695999
405429,00 01 14.2,-55 51 12,G,,0.53,0.04,,,5876138225472359599
606184,00 01 14.2,-38 41 48,G,,0.59,0.38,23.0,,-7226264491127123887
550345,00 01 14.3,-43 18 40,G,,0.38,0.18,36.0,,507618070420898267
632275,00 01 14.3,-36 48 53,G,,0.59,0.48,69.0,,2960512914921107714
1296986,00 01 14.3,+06 14 25,G,,0.59,0.16,121.0,,5513533124875051020
73206,00 01 14.5,+16 10 44,G,,0.59,0.27,97.0,KUG2358+159,-1913164850745886069
1513026,00 01 14.5,+16 37 14,G,,0.46,0.07,100.0,,-6220957014185303304
394637,00 01 14.5,-57 02 26,G,,0.67,0.55,54.0,,5564366304396645150
2794842,00 01 14.5,-39 36 29,G,,,,,,-3396521281847135424
198784,00 01 14.6,-29 10 40,G,,,,,DUKST409-55,-5861558910532230519
495308,00 01 14.7,-47 48 50,G,,0.42,0.18,55.0,,-1636417849781925294
801435,00 01 14.7,-23 23 20,G,,0.73,0.68,6.0,,-494122833410192274
238198,00 01 14.9,-76 57 24,G,,0.46,0.22,80.0,,-3550627413328832078
1697121,00 01 14.9,+23 58 11,G,,0.47,0.11,104.0,,-8342493625590410995
1956841,00 01 14.9,+31 38 12,G,,0.64,0.14,114.0,,-4925647563873386631
1391812,00 01 14.9,+11 18 55,G,,0.36,0.15,53.0,,5959980685269702697
124808,00 01 14.9,-39 09 37,G,,0.41,0.11,1.0,LCRSB235841.2-392619,-5736512984921322541
924088,00 01 15.0,-14 28 47,G,,0.41,0.25,107.0,,1749719925321056734
1944121,00 01 15.0,+31 22 27,G,,0.64,0.11,34.0,NPM1G+31.0507,-670254952776944772
737934,00 01 15.1,-28 44 53,G,,0.44,0.13,94.0,,1787020624486734932
744727,00 01 15.1,-28 11 21,G,,0.38,0.08,175.0,,3184363457939281270
503524,00 01 15.2,-47 18 13,G,,0.51,0.12,,,-9070580283728070119
92,00 01 15.2,+13 06 46,GM,Sc,0.71,0.44,50.0,MCG2-01-010           HCG100D,-1081097483474584837
883777,00 01 15.3,-17 24 29,G,,0.54,0.16,76.0,,-569707775754868451
847119,00 01 15.4,-20 02 11,G,,0.57,0.29,91.0,,-414477545949221492
93,00 01 15.5,-50 47 36,G,SO,0.6,0.48,50.0,DRCG39-23,-5759182052691413665
287916,00 01 15.5,-68 09 42,G,,0.59,0.12,72.0,,-8351880635894983104
403285,00 01 15.5,-56 05 01,G,,0.47,0.09,166.0,,-6171021203607217181
887669,00 01 15.6,-17 10 24,G,,0.37,0.06,104.0,,-4093955621357210013
1833336,00 01 15.6,+28 21 03,G,,0.61,0.07,166.0,NPM1G+28.0505,-598017726166428325
95,00 01 15.6,+36 58 10,G,,0.73,0.06,6.0,MCG6-01-006           NPM1G+36.0522,5220828009774808773
198095,00 01 15.7,-25 48 05,G,,0.56,0.11,124.0,DUKST537-30,368566077016956874
1014304,00 01 15.8,-07 42 35,G,,0.4,0.22,3.0,,2048636409432573886
349478,00 01 15.8,-62 04 51,G,,0.57,0.34,125.0,,2257001042003145213
266790,00 01 15.8,-71 51 54,G,,0.75,0.42,128.0,,-3977608978611381709
398908,00 01 15.8,-56 35 30,G,,0.6,0.39,4.0,,-5924523899322288538
107485,00 01 15.8,-41 07 22,G,,,,,LCRSB235842.1-412404,9098834485935938167
2388729,00 01 16.0,+51 07 18,G,,0.54,0.03,,,1041296684560980280
544989,00 01 16.1,-43 45 35,G,,0.36,0.08,95.0,,6825845862786116280
1017611,00 01 16.1,-07 31 18,G,,0.53,0.15,125.0,,-3979501820491401801
2022710,00 01 16.1,+33 04 53,G,,0.49,0.1,140.0,,2188382333037076823
95116,00 01 16.1,-43 13 13,G,SO-a,0.76,0.25,43.0,,-6859844067624860763
815822,00 01 16.1,-22 19 54,G,,0.36,0.08,172.0,,-6009696947487265474
779227,00 01 16.2,-25 25 02,G,,0.54,0.15,14.0,,-2606641671015251309
848159,00 01 16.2,-19 57 30,G,,0.46,0.15,86.0,,1210090236937181629
516320,00 01 16.2,-46 19 40,G,,0.49,0.38,86.0,,3401608111199518596
656933,00 01 16.2,-34 49 58,G,,0.47,0.22,57.0,,-3712778501960588970
1718986,00 01 16.3,+24 52 47,G,,0.47,0.32,165.0,,8526572466947916719
406199,00 01 16.4,-55 46 00,G,,0.52,0.26,161.0,,8345476080053407998
476233,00 01 16.4,-49 29 54,G,,0.5,0.4,23.0,,-4729958011702169762
830226,00 01 16.4,-21 17 16,G,,0.49,0.4,40.0,,-5201929000216073791
857065,00 01 16.4,-19 18 26,G,,0.48,0.25,131.0,,98101314442085011
98,00 01 16.5,+00 02 07,G,,,,,UM194,-6945722816817854918
762973,00 01 16.6,-26 51 46,G,,0.49,0.22,32.0,,4964788559504966593
740032,00 01 16.7,-28 34 35,G,,0.37,0.11,157.0,,4202641938780075536
2074232,00 01 16.7,+36 03 23,G,,0.48,0.17,172.0,,-5612772270809170052
740025,00 01 16.7,-28 34 35,G,,0.4,0.2,156.0,,-949139283212438464
886511,00 01 16.8,-17 14 20,G,,0.72,0.56,60.0,,-2368262931884145399
632544,00 01 16.8,-36 47 38,G,,0.48,0.36,33.0,,2022349575285774872
224459,00 01 16.9,-81 56 32,G,,0.9,0.06,95.0,,-1866982871412907052
905152,00 01 16.9,-15 53 20,G,,0.44,0.2,82.0,,1657135458151037173
1471620,00 01 16.9,+14 57 47,G,,0.48,0.17,108.0,,4771514087373551018
628762,00 01 17.1,-37 04 25,G,,0.42,0.19,174.0,,-5275912282804816152
99,00 01 17.3,-53 00 35,G,Sb,1.13,0.73,54.0,ESO149-12             ESO-LV1490120,4986678086824437426
1230526,00 01 17.3,+02 33 12,G,,0.44,0.31,110.0,,-4157896466541648995
1235133,00 01 17.4,+02 42 11,G,,0.46,0.05,120.0,,-2798547303025842330
661496,00 01 17.4,-34 29 34,G,,0.42,0.05,,,6294953261722571188
717347,00 01 17.5,-30 25 53,G,,0.35,0.03,,,-858574118674183690
1822283,00 01 17.5,+27 57 01,G,,0.5,0.11,23.0,,-7979945597051258766
732671,00 01 17.5,-29 09 18,G,,0.63,0.44,130.0,,2183703615711509693
740074,00 01 17.5,-28 34 24,G,,0.38,0.19,36.0,,5063307049703330297
758026,00 01 17.6,-27 13 45,G,,0.42,0.08,97.0,,-6081076296009495709
818261,00 01 17.6,-22 10 01,G,,0.42,0.14,27.0,,2235672638678887474
1033544,00 01 17.7,-06 22 43,G,,0.33,0.1,150.0,,-1810958751575292373
947102,00 01 17.7,-12 49 19,G,,0.47,0.11,113.0,,-6407038084046680982
589871,00 01 17.7,-40 07 57,G,,0.42,0.16,72.0,,2854808631330235021
670840,00 01 17.7,-33 50 16,G,,0.37,0.09,98.0,,1747079721322061811
774814,00 01 17.8,-25 48 35,G,,0.38,0.09,124.0,,5121330546189969821
759920,00 01 18.0,-27 05 34,G,,0.56,0.27,153.0,,-4932523815931734948
937838,00 01 18.1,-13 26 59,G,,0.65,0.1,15.0,,-7480185552744076114
519179,00 01 18.1,-46 05 04,G,,0.29,0.04,,,-4766004338322734080
677517,00 01 18.1,-33 21 04,G,,0.71,0.36,141.0,,7171613768280744022
1035146,00 01 18.2,-06 14 32,G,,0.39,0.2,44.0,,2210279838975010397
774252,00 01 18.3,-25 51 44,G,,0.33,0.07,69.0,,6759747145947620224
124988,00 01 18.3,-44 00 00,G,,,,,LCRSB235844.5-441641,7658978260012740635
754842,00 01 18.3,-27 26 34,G,,0.62,0.1,31.0,,5165615001554699916
675299,00 01 18.4,-33 30 59,G,,0.69,0.46,172.0,,-5876413150927117977
262682,00 01 18.4,-72 29 43,G,,0.57,0.41,24.0,,1776154409683717457
1236915,00 01 18.4,+02 46 08,G,,0.42,0.21,180.0,,-3896821089899086160
789462,00 01 18.5,-24 29 08,G,,0.55,0.09,,,-280693249349207924
850251,00 01 18.5,-19 48 18,G,,0.59,0.23,81.0,,3344392864960140905
2102883,00 01 18.5,+37 31 36,G,,0.52,0.24,179.0,,-2504240346451426519
3080168,00 01 18.6,-04 25 50,G,,0.76,0.07,54.0,,-3457295477825230594
762383,00 01 18.7,-26 54 29,G,,0.49,0.29,70.0,,8275995188586770270
329100,00 01 18.8,-63 47 47,G,,0.64,0.34,107.0,,5198346946777369302
401322,00 01 18.8,-56 17 43,G,,0.35,0.11,30.0,,2618721710727218383
1030741,00 01 18.9,-06 37 06,G,,0.45,0.16,92.0,,-3478667837092951075
542095,00 01 19.0,-43 59 19,G,,0.4,0.08,28.0,,-4078128464651028234
550463,00 01 19.0,-43 18 04,G,,0.42,0.16,50.0,,-3448907363730728186
1485421,00 01 19.1,+15 28 00,G,,0.31,0.03,,,6631164862244046778
1961247,00 01 19.1,+31 43 35,G,,0.35,0.09,34.0,,-3500612614388169190
100,00 01 19.1,-27 25 12,G,E-SO,1.0,0.2,100.0,ESO409-1              MCG-5-01-022          ESO-LV4090010,-35271100742301857
280157,00 01 19.3,-69 16 43,G,,0.56,0.16,38.0,,-8380822992632733383
935321,00 01 19.3,-13 37 52,G,,0.48,0.13,119.0,,6412261048688537107
589259,00 01 19.3,-40 11 02,G,,0.44,0.28,136.0,,-3685293664871924284
706817,00 01 19.3,-31 17 58,G,,0.41,0.06,11.0,,-1310937707447115857
650806,00 01 19.4,-35 17 23,G,,0.68,0.7,6.0,,-4084583701228811582
751918,00 01 19.5,-27 38 44,G,,0.35,0.09,8.0,,8032444641380134886
143175,00 01 19.5,-52 35 52,G,,0.76,0.33,17.0,,4060814530267676019
1025565,00 01 19.6,-07 01 11,G,,0.57,0.46,147.0,,-45719605246491649
929358,00 01 19.7,-14 04 23,G,,0.81,0.47,93.0,,-1193882757282440572
670042,00 01 19.8,-33 53 54,G,,0.42,0.3,32.0,,8113463571058848625
845817,00 01 19.8,-20 08 18,G,,0.48,0.1,152.0,,-4272364777421272227
456474,00 01 19.9,-51 25 28,G,,0.55,0.19,4.0,,1830435865187008080
102,00 01 19.9,+34 31 33,G,Sab,1.22,0.59,4.0,IC5376                UGC12909              MCG6-01-007           CGCG517-13            CGCG518-8             KAZ239,4810295288311176406
644433,00 01 19.9,-35 48 01,G,,0.56,0.25,144.0,,6548679338100911650
101,00 01 19.9,+13 06 38,GM,SO-a,0.96,0.22,79.0,NGC7803               UGC12906              MCG2-01-011           CGCG433-13            HCG100A               IRAS23587+1249,-1014929797046033867
107486,00 01 20.0,-41 15 24,G,,,,,LCRSB235846.2-413205,-7810260244342814331
403014,00 01 20.2,-56 06 50,G,,0.36,0.1,174.0,,5104958344587905370
781575,00 01 20.2,-25 12 07,G,,0.45,0.19,150.0,,-8326676669650497667
2053666,00 01 20.3,+34 43 53,G,,0.56,0.16,14.0,,-7412691058777638649
143177,00 01 20.4,-40 47 22,G,,0.56,0.14,41.0,,5276034200740406998
756774,00 01 20.5,-27 19 06,G,,0.42,0.28,102.0,,-5988503694031684920
855736,00 01 20.5,-19 24 13,G,,0.53,0.38,151.0,,-6615455274409998824
