PGC,ra,dec,OType,MType,logD25,logR25,PA,ANames,frame_hash
744727,00 01 15.1,-28 11 21,G,,0.38,0.08,175.0,,3184363457939281270
503524,00 01 15.2,-47 18 13,G,,0.51,0.12,,,-9070580283728070119
92,00 01 15.2,+13 06 46,GM,Sc,0.71,0.44,50.0,MCG2-01-010           HCG100D,-1081097483474584837
883777,00 01 15.3,-17 24 29,G,,0.54,0.16,76.0,,-569707775754868451
847119,00 01 15.4,-20 02 11,G,,0.57,0.29,91.0,,-414477545949221492
93,00 01 15.5,-50 47 36,G,SO,0.6,0.48,50.0,DRCG39-23,-5759182052691413665
287916,00 01 15.5,-68 09 42,G,,0.59,0.12,72.0,,-8351880635894983104
403285,00 01 15.5,-56 05 01,G,,0.47,0.09,166.0,,-6171021203607217181
887669,00 01 15.6,-17 10 24,G,,0.37,0.06,104.0,,-4093955621357210013
1833336,00 01 15.6,+28 21 03,G,,0.61,0.07,166.0,NPM1G+28.0505,-598017726166428325
95,00 01 15.6,+36 58 10,G,,0.73,0.06,6.0,MCG6-01-006           NPM1G+36.0522,5220828009774808773
198095,00 01 15.7,-25 48 05,G,,0.56,0.11,124.0,DUKST537-30,368566077016956874
1014304,00 01 15.8,-07 42 35,G,,0.4,0.22,3.0,,2048636409432573886
349478,00 01 15.8,-62 04 51,G,,0.57,0.34,125.0,,2257001042003145213
266790,00 01 15.8,-71 51 54,G,,0.75,0.42,128.0,,-3977608978611381709
398908,00 01 15.8,-56 35 30,G,,0.6,0.39,4.0,,-5924523899322288538
107485,00 01 15.8,-41 07 22,G,,,,,LCRSB235842.1-412404,9098834485935938167
2388729,00 01 16.0,+51 07 18,G,,0.54,0.03,,,1041296684560980280
544989,00 01 16.1,-43 45 35,G,,0.36,0.08,95.0,,6825845862786116280
1017611,00 01 16.1,-07 31 18,G,,0.53,0.15,125.0,,-3979501820491401801
2022710,00 01 16.1,+33 04 53,G,,0.49,0.1,140.0,,2188382333037076823
95116,00 01 16.1,-43 13 13,G,SO-a,0.76,0.25,43.0,,-6859844067624860763
815822,00 01 16.1,-22 19 54,G,,0.36,0.08,172.0,,-6009696947487265474
779227,00 01 16.2,-25 25 02,G,,0.54,0.15,14.0,,-2606641671015251309
848159,00 01 16.2,-19 57 30,G,,0.46,0.15,86.0,,1210090236937181629
516320,00 01 16.2,-46 19 40,G,,0.49,0.38,86.0,,3401608111199518596
656933,00 01 16.2,-34 49 58,G,,0.47,0.22,57.0,,-3712778501960588970
1718986,00 01 16.3,+24 52 47,G,,0.47,0.32,165.0,,8526572466947916719
406199,00 01 16.4,-55 46 00,G,,0.52,0.26,161.0,,8345476080053407998
476233,00 01 16.4,-49 29 54,G,,0.5,0.4,23.0,,-4729958011702169762
830226,00 01 16.4,-21 17 16,G,,0.49,0.4,40.0,,-5201929000216073791
857065,00 01 16.4,-19 18 26,G,,0.48,0.25,131.0,,98101314442085011
98,00 01 16.5,+00 02 07,G,,,,,UM194,-6945722816817854918
762973,00 01 16.6,-26 51 46,G,,0.49,0.22,32.0,,4964788559504966593
740032,00 01 16.7,-28 34 35,G,,0.37,0.11,157.0,,4202641938780075536
2074232,00 01 16.7,+36 03 23,G,,0.48,0.17,172.0,,-5612772270809170052
740025,00 01 16.7,-28 34 35,G,,0.4,0.2,156.0,,-949139283212438464
886511,00 01 16.8,-17 14 20,G,,0.72,0.56,60.0,,-2368262931884145399
632544,00 01 16.8,-36 47 38,G,,0.48,0.36,33.0,,2022349575285774872
224459,00 01 16.9,-81 56 32,G,,0.9,0.06,95.0,,-1866982871412907052
905152,00 01 16.9,-15 53 20,G,,0.44,0.2,82.0,,1657135458151037173
1471620,00 01 16.9,+14 57 47,G,,0.48,0.17,108.0,,4771514087373551018
628762,00 01 17.1,-37 04 25,G,,0.42,0.19,174.0,,-5275912282804816152
99,00 01 17.3,-53 00 35,G,Sb,1.13,0.73,54.0,ESO149-12             ESO-LV1490120,4986678086824437426
1230526,00 01 17.3,+02 33 12,G,,0.44,0.31,110.0,,-4157896466541648995
1235133,00 01 17.4,+02 42 11,G,,0.46,0.05,120.0,,-2798547303025842330
661496,00 01 17.4,-34 29 34,G,,0.42,0.05,,,6294953261722571188
717347,00 01 17.5,-30 25 53,G,,0.35,0.03,,,-858574118674183690
1822283,00 01 17.5,+27 57 01,G,,0.5,0.11,23.0,,-7979945597051258766
732671,00 01 17.5,-29 09 18,G,,0.63,0.44,130.0,,2183703615711509693
740074,00 01 17.5,-28 34 24,G,,0.38,0.19,36.0,,5063307049703330297
758026,00 01 17.6,-27 13 45,G,,0.42,0.08,97.0,,-6081076296009495709
818261,00 01 17.6,-22 10 01,G,,0.42,0.14,27.0,,2235672638678887474
1033544,00 01 17.7,-06 22 43,G,,0.33,0.1,150.0,,-1810958751575292373
947102,00 01 17.7,-12 49 19,G,,0.47,0.11,113.0,,-6407038084046680982
589871,00 01 17.7,-40 07 57,G,,0.42,0.16,72.0,,2854808631330235021
670840,00 01 17.7,-33 50 16,G,,0.37,0.09,98.0,,1747079721322061811
774814,00 01 17.8,-25 48 35,G,,0.38,0.09,124.0,,5121330546189969821
759920,00 01 18.0,-27 05 34,G,,0.56,0.27,153.0,,-4932523815931734948
937838,00 01 18.1,-13 26 59,G,,0.65,0.1,15.0,,-7480185552744076114
519179,00 01 18.1,-46 05 04,G,,0.29,0.04,,,-4766004338322734080
677517,00 01 18.1,-33 21 04,G,,0.71,0.36,141.0,,7171613768280744022
1035146,00 01 18.2,-06 14 32,G,,0.39,0.2,44.0,,2210279838975010397
774252,00 01 18.3,-25 51 44,G,,0.33,0.07,69.0,,6759747145947620224
124988,00 01 18.3,-44 00 00,G,,,,,LCRSB235844.5-441641,7658978260012740635
754842,00 01 18.3,-27 26 34,G,,0.62,0.1,31.0,,5165615001554699916
675299,00 01 18.4,-33 30 59,G,,0.69,0.46,172.0,,-5876413150927117977
262682,00 01 18.4,-72 29 43,G,,0.57,0.41,24.0,,1776154409683717457
1236915,00 01 18.4,+02 46 08,G,,0.42,0.21,180.0,,-3896821089899086160
789462,00 01 18.5,-24 29 08,G,,0.55,0.09,,,-280693249349207924
850251,00 01 18.5,-19 48 18,G,,0.59,0.23,81.0,,3344392864960140905
2102883,00 01 18.5,+37 31 36,G,,0.52,0.24,179.0,,-2504240346451426519
3080168,00 01 18.6,-04 25 50,G,,0.76,0.07,54.0,,-3457295477825230594
762383,00 01 18.7,-26 54 29,G,,0.49,0.29,70.0,,8275995188586770270
329100,00 01 18.8,-63 47 47,G,,0.64,0.34,107.0,,5198346946777369302
401322,00 01 18.8,-56 17 43,G,,0.35,0.11,30.0,,2618721710727218383
1030741,00 01 18.9,-06 37 06,G,,0.45,0.16,92.0,,-3478667837092951075
542095,00 01 19.0,-43 59 19,G,,0.4,0.08,28.0,,-4078128464651028234
550463,00 01 19.0,-43 18 04,G,,0.42,0.16,50.0,,-3448907363730728186
1485421,00 01 19.1,+15 28 00,G,,0.31,0.03,,,6631164862244046778
1961247,00 01 19.1,+31 43 35,G,,0.35,0.09,34.0,,-3500612614388169190
100,00 01 19.1,-27 25 12,G,E-SO,1.0,0.2,100.0,ESO409-1              MCG-5-01-022          ESO-LV4090010,-35271100742301857
280157,00 01 19.3,-69 16 43,G,,0.56,0.16,38.0,,-8380822992632733383
935321,00 01 19.3,-13 37 52,G,,0.48,0.13,119.0,,6412261048688537107
589259,00 01 19.3,-40 11 02,G,,0.44,0.28,136.0,,-3685293664871924284
706817,00 01 19.3,-31 17 58,G,,0.41,0.06,11.0,,-1310937707447115857
650806,00 01 19.4,-35 17 23,G,,0.68,0.7,6.0,,-4084583701228811582
751918,00 01 19.5,-27 38 44,G,,0.35,0.09,8.0,,8032444641380134886
143175,00 01 19.5,-52 35 52,G,,0.76,0.33,17.0,,4060814530267676019
1025565,00 01 19.6,-07 01 11,G,,0.57,0.46,147.0,,-45719605246491649
929358,00 01 19.7,-14 04 23,G,,0.81,0.47,93.0,,-1193882757282440572
670042,00 01 19.8,-33 53 54,G,,0.42,0.3,32.0,,8113463571058848625
845817,00 01 19.8,-20 08 18,G,,0.48,0.1,152.0,,-4272364777421272227
456474,00 01 19.9,-51 25 28,G,,0.55,0.19,4.0,,1830435865187008080
102,00 01 19.9,+34 31 33,G,Sab,1.22,0.59,4.0,IC5376                UGC12909              MCG6-01-007           CGCG517-13            CGCG518-8             KAZ239,4810295288311176406
644433,00 01 19.9,-35 48 01,G,,0.56,0.25,144.0,,6548679338100911650
101,00 01 19.9,+13 06 38,GM,SO-a,0.96,0.22,79.0,NGC7803               UGC12906              MCG2-01-011           CGCG433-13            HCG100A               IRAS23587+1249,-1014929797046033867
107486,00 01 20.0,-41 15 24,G,,,,,LCRSB235846.2-413205,-7810260244342814331
403014,00 01 20.2,-56 06 50,G,,0.36,0.1,174.0,,5104958344587905370
781575,00 01 20.2,-25 12 07,G,,0.45,0.19,150.0,,-8326676669650497667
2053666,00 01 20.3,+34 43 53,G,,0.56,0.16,14.0,,-7412691058777638649
143177,00 01 20.4,-40 47 22,G,,0.56,0.14,41.0,,5276034200740406998
756774,00 01 20.5,-27 19 06,G,,0.42,0.28,102.0,,-5988503694031684920
855736,00 01 20.5,-19 24 13,G,,0.53,0.38,151.0,,-6615455274409998824
1883765,00 01 20.6,+29 56 07,G,,0.41,0.09,10.0,,4798485953868653313
781884,00 01 20.7,-25 10 25,G,,0.45,0.15,80.0,,3064667798492572677
1066364,00 01 20.8,-03 49 38,G,,0.54,0.21,174.0,,-2758048541913146161
1284245,00 01 20.8,+05 29 25,G,,0.59,0.19,179.0,,5343338483435318579
1009350,00 01 20.9,-08 01 55,G,,0.39,0.12,85.0,,-8839422345308864462
1873904,00 01 21.1,+29 40 09,G,,0.42,0.07,27.0,,-8352795370573919641
851285,00 01 21.1,-19 43 47,G,,0.56,0.45,88.0,,-4867669241390953598
1346596,00 01 21.1,+08 25 40,G,,0.58,0.15,110.0,,8880533982183381519
266068,00 01 21.2,-72 00 32,G,,0.39,0.06,44.0,,-2161070267144828966
682751,00 01 21.2,-32 59 29,G,,0.43,0.27,15.0,,3931228645020696869
838291,00 01 21.2,-20 41 13,G,,0.35,0.02,,,-1038720928222025558
744749,00 01 21.3,-28 11 17,G,,0.53,0.12,168.0,,5333277698033206250
884730,00 01 21.3,-17 21 03,G,,0.49,0.16,171.0,,3464624817324874169
561714,00 01 21.3,-42 34 08,G,,0.45,0.16,116.0,,4211266109702018483
1340417,00 01 21.4,+08 09 29,G,,0.74,0.07,135.0,,-3421114539946169169
235133,00 01 21.4,-77 40 25,G,,0.4,0.2,6.0,,-3503091533945664492
124989,00 01 21.5,-44 45 22,G,,0.44,0.16,145.0,LCRSB235847.8-450207,-5120015200250805214
643186,00 01 21.5,-35 54 13,G,,0.49,0.29,51.0,,2084665471387986249
2052392,00 01 21.5,+34 38 47,G,,0.48,0.15,150.0,,-5315118588983258185
352304,00 01 21.5,-61 47 49,G,,0.62,0.65,27.0,,-4012432153814678339
780767,00 01 21.5,-25 16 31,G,,0.48,0.23,100.0,,5612535091041283129
514588,00 01 21.5,-46 28 26,G,,0.51,0.4,36.0,,-3925296176492679593
804268,00 01 21.6,-23 08 39,G,,0.6,0.27,,,-8374233599619939753
881471,00 01 21.8,-17 32 48,G,,0.61,0.27,128.0,,-8046390310546121942
105,00 01 21.8,+20 51 39,G,Sc,0.69,0.31,51.0,KUG2358+205.8-450207,-4744922354769301005
550925,00 01 21.8,-43 15 44,G,,0.46,0.21,82.0,,5368948059814471423
133622,00 01 21.9,-25 11 44,G,SO-a,0.79,0.18,39.0,DUKST537-17,8849358300080690261
1810109,00 01 21.9,+27 30 16,G,,0.53,0.16,158.0,,2148869726963882815
1094224,00 01 21.9,-02 21 41,G,,0.51,0.13,59.0,,8740053355334148636
636267,00 01 22.0,-36 28 48,G,,0.59,0.6,45.0,,5792654630437210505
1230324,00 01 22.1,+02 32 50,G,,0.49,0.3,27.0,,-5728301920425636293
684204,00 01 22.1,-32 53 52,G,,0.33,0.06,88.0,,5079984217604609401
509225,00 01 22.1,-46 54 03,G,,0.44,0.31,99.0,,-3871944809086689775
1993436,00 01 22.1,+32 21 48,G,,0.45,0.14,158.0,,3730824818102996253
303795,00 01 22.2,-66 33 26,G,,0.43,0.25,24.0,,4755607100196795134
328055,00 01 22.2,-63 54 08,G,,0.46,0.07,97.0,,-729390538411424364
543052,00 01 22.2,-43 54 34,G,,0.39,0.13,108.0,,-6954802429275483254
101266,00 01 22.3,-38 45 21,G,E,0.96,0.21,148.0,,582253762740507810
1300582,00 01 22.3,+06 26 00,G,,0.75,0.17,156.0,,1622033298930627410
773874,00 01 22.7,-25 53 51,G,,0.36,0.08,121.0,,1938987431274925036
1752266,00 01 22.7,+25 50 58,G,,0.42,0.2,174.0,,-3892852907508661365
420700,00 01 22.9,-54 18 39,G,,0.5,0.35,16.0,,-6973843120232810579
3090683,00 01 22.9,+16 16 01,G,,,,,NPM1G+15.0636,-6163459785207082280
962457,00 01 23.0,-11 43 36,G,,0.62,0.15,101.0,,-2413897381842654684
106,00 01 23.2,-17 16 41,G,Sc,1.0,0.76,76.0,ESO538-18             ESO-LV5380180         FGC2566,-1387747902327916862
2755980,00 01 23.2,+73 29 06,G,,0.58,0.32,21.0,,-1411273395744277002
2799427,00 01 23.3,-34 32 15,G,,,,,,-8565582940418559854
2300436,00 01 23.3,+47 33 54,G,,0.69,0.19,74.0,NPM1G+47.0426,8941008498647373063
107,00 01 23.4,+32 22 40,GM,,0.4,0.08,160.0,KUG2358+320B6,6534616021796246618
288119,00 01 23.4,-68 08 28,G,,0.47,0.23,31.0,,3638835133145686198
582932,00 01 23.5,-40 44 41,G,,0.37,0.13,126.0,,-1313988742969097180
325597,00 01 23.5,-64 09 29,G,,0.55,0.35,91.0,,-3378706606317358866
73207,00 01 23.5,+25 52 53,G,Sc,0.58,0.11,135.0,KUG2358+256B6,8112843924973984870
229853,00 01 23.5,-79 35 37,G,,0.44,0.16,78.0,,3323928923292120032
646212,00 01 23.6,-35 39 12,G,,0.35,0.08,40.0,,7844744834048138406
442344,00 01 23.7,-52 32 41,G,,0.46,0.2,97.0,,3311888642483885458
1133087,00 01 23.8,-00 51 08,G,,0.51,0.22,21.0,,5543375287062629172
1913458,00 01 23.8,+30 40 50,G,,0.54,0.07,61.0,,-2657001968527776644
705767,00 01 23.8,-31 23 10,G,,0.39,0.06,69.0,,-7934300221149908093
929722,00 01 24.0,-14 02 45,G,,0.49,0.15,78.0,,-8174667949008704826
380596,00 01 24.0,-58 16 19,G,,0.4,0.08,153.0,,-4448351792041278974
666009,00 01 24.0,-34 10 43,G,,0.43,0.19,124.0,,6652160411226565523
588995,00 01 24.1,-40 12 20,G,,0.35,0.1,171.0,,2633227728252473747
107744,00 01 24.1,-45 02 23,G,,,,,LCRSB235850.3-451904,3797908595569037719
198788,00 01 24.2,-29 08 47,G,,0.62,0.17,118.0,DUKST409-59,7764217656985664882
639865,00 01 24.2,-36 10 44,G,,0.49,0.27,132.0,,6486026315048279808
547680,00 01 24.3,-43 31 48,G,,0.54,0.12,140.0,,8018829641673772508
589573,00 01 24.3,-40 09 28,G,,0.99,0.46,,,2356995292381755619
542884,00 01 24.4,-43 55 22,G,,0.78,0.18,,,1495868648114933680
1173943,00 01 24.4,+00 43 49,G,,0.36,0.13,28.0,,8375281490741761359
518636,00 01 24.4,-46 07 49,G,,0.48,0.3,3.0,,4014183746331625542
787577,00 01 24.5,-24 39 10,G,,0.5,0.31,84.0,,-8641830834116376787
736485,00 01 24.5,-28 51 43,G,,0.48,0.37,24.0,,7340767893313261839
489542,00 01 24.6,-48 14 48,G,,0.52,0.29,170.0,,6872508204925261962
1196764,00 01 24.6,+01 29 57,G,,0.66,0.07,114.0,,8287421240361447199
1033269,00 01 24.7,-06 24 05,G,,0.34,0.06,26.0,,-1689327374666191979
677211,00 01 24.7,-33 22 34,G,,0.37,0.15,2.0,,-140264742577645234
458684,00 01 24.7,-51 12 35,G,,0.52,0.2,150.0,,-861979969640299577
584451,00 01 24.8,-40 36 37,G,,0.56,0.27,8.0,,-6582999523836491615
933105,00 01 24.8,-13 47 47,G,,0.57,0.11,58.0,,770804246641114329
278934,00 01 25.2,-69 28 46,G,,0.55,0.48,108.0,,-9108702662140735661
429983,00 01 25.2,-53 25 59,G,,0.49,0.24,103.0,,-6209642617248592281
846620,00 01 25.3,-20 04 33,G,,0.48,0.32,16.0,,-5302288825686299916
432270,00 01 25.4,-53 14 33,G,,0.42,0.18,103.0,,-5540903484303681925
1721814,00 01 25.4,+24 58 39,G,,0.43,0.27,34.0,,-2083495957778194161
1363566,00 01 25.5,+09 19 56,G,,0.43,0.03,,,-3314209597177368731
1017065,00 01 25.5,-07 33 09,G,,0.44,0.08,122.0,,-7440370706528143451
1932419,00 01 25.5,+31 07 00,G,,0.55,0.05,,,-5374580063142376242
582763,00 01 25.5,-40 45 40,G,,0.41,0.07,62.0,,9009953906698110874
852264,00 01 25.5,-19 39 28,G,,0.42,0.25,61.0,,2854273395621603013
345529,00 01 25.6,-62 22 24,G,,0.49,0.24,20.0,,-6274217206847138452
2006864,00 01 25.6,+32 39 29,G,,0.45,0.19,86.0,,-5073306294612020307
818895,00 01 25.8,-22 07 27,G,,0.42,0.15,48.0,,9192860288547264954
1231627,00 01 25.8,+02 35 15,G,,0.36,0.06,19.0,,4004142916463935606
666055,00 01 25.9,-34 10 34,G,,0.66,0.56,58.0,,-3849196483451935043
1080274,00 01 25.9,-02 54 10,G,,0.3,0.0,,,-3223401660487084413
634610,00 01 25.9,-36 37 19,G,,0.38,0.19,40.0,,-2342992473772583654
627944,00 01 26.0,-37 07 56,G,,0.45,0.33,66.0,,-2602542614595793239
1385049,00 01 26.0,+10 49 34,G,,0.54,0.14,175.0,,8389701247870304666
1441080,00 01 26.1,+13 48 26,G,,0.46,0.16,112.0,,2513120961161899236
1970429,00 01 26.1,+31 54 14,G,,0.52,0.05,88.0,,-4845970227800193127
781246,00 01 26.1,-25 13 52,G,,0.6,0.41,84.0,,-5385570748790045928
108,00 01 26.2,+13 06 44,GM,Sc,0.8,0.14,132.0,MCG2-01-012           CGCG433-14            KUG2358+128B          HCG100B               MRK934,-1062565614604172708
811267,00 01 26.4,-22 37 33,G,,0.38,0.06,34.0,,-7911125537016215096
1149137,00 01 26.4,-00 12 33,G,,0.52,0.06,179.0,,-3222417153879762036
95117,00 01 26.5,-43 54 52,G,SO-a,0.59,0.18,16.0,,-8018907680430919626
1356805,00 01 26.6,+08 56 50,G,,0.51,0.15,138.0,,-4638038920451641803
815161,00 01 26.6,-22 22 34,G,,0.41,0.16,82.0,,5507116276744454310
757161,00 01 26.6,-27 17 24,G,,0.5,0.34,95.0,,1282534215240763976
243351,00 01 26.7,-75 41 14,G,,0.64,0.43,165.0,,8114019797341881697
473741,00 01 26.7,-49 44 19,G,,0.49,0.3,140.0,,-6610616561834855934
2089585,00 01 26.7,+36 55 51,G,,0.61,0.28,65.0,,-896504535311849241
1067653,00 01 26.8,-03 43 31,G,,0.45,0.31,59.0,,2124786862407140690
656172,00 01 26.8,-34 53 19,G,,0.54,0.16,68.0,,-1217842757520459271
522165,00 01 26.8,-45 50 31,G,,0.35,0.13,58.0,,-3606257317220945022
477678,00 01 26.9,-49 21 47,G,,0.45,0.27,157.0,,1212131486506070517
109,00 01 26.9,+31 26 02,GM,SO,1.13,0.23,59.0,NGC7805               UGC12908              MCG5-01-024           CGCG498-64            CGCG499-36            KUG2358+311           (ARP112)              KPG602A               (VV226)               MRK333,-5453522119773263995
846208,00 01 26.9,-20 06 31,G,,0.46,0.33,42.0,,-3378790846600508910
368053,00 01 26.9,-59 52 18,G,,0.73,0.42,82.0,,-467373035300158532
716925,00 01 27.1,-30 27 51,G,,0.51,0.12,15.0,,1324573408839346137
336760,00 01 27.1,-63 01 31,G,,0.65,0.42,97.0,,-269476154477098092
103,00 01 27.1,+18 11 27,GM,,0.97,0.33,,(UGC12907),-4874106376356073021
422933,00 01 27.2,-54 05 40,G,,0.6,0.22,30.0,,-8114559832092893657
564583,00 01 27.3,-42 22 39,G,,0.61,0.59,153.0,,-1066904204103300388
126721,00 01 27.4,-44 57 12,G,,,,,LCRSB235853.6-451353,1508467630723457290
546536,00 01 27.4,-43 37 38,G,,0.39,0.1,118.0,,-538625236728070421
448342,00 01 27.4,-52 07 40,G,,0.37,0.1,92.0,,3482206979518818421
905966,00 01 27.5,-15 49 39,G,,0.57,0.08,153.0,,4152246004487995532
551237,00 01 27.5,-43 14 24,G,,0.61,0.17,130.0,,973827614573663093
916033,00 01 27.6,-15 04 43,G,,0.33,0.06,171.0,,1413029223151043768
200389,00 01 27.7,+18 11 20,GM,,,,,(UGC12907),-2499646246465570000
563962,00 01 27.9,-42 25 16,G,,0.79,0.24,104.0,,-9034231537788764727
751963,00 01 27.9,-27 38 32,G,,0.43,0.16,116.0,,2002171307598867869
95118,00 01 27.9,-43 55 09,G,Sc,0.85,0.37,82.0,,6774002905064250604
1746700,00 01 28.0,+25 42 33,G,,0.42,0.24,70.0,,1121634318197053179
373751,00 01 28.0,-59 07 42,G,,0.42,0.21,104.0,,440974914232715708
1241961,00 01 28.1,+02 57 46,G,,0.5,0.17,165.0,,-8075464237429705498
851454,00 01 28.3,-19 43 04,G,,0.6,0.12,63.0,,-4444765031911306394
110,00 01 28.3,+05 23 20,G,Sm,0.96,0.0,,UGC12910,8719413498120125783
328526,00 01 28.3,-63 51 19,G,,0.43,0.28,92.0,,-1580852025491346123
1356049,00 01 28.3,+08 54 40,G,,0.54,0.18,49.0,,5161384143778001172
818438,00 01 28.3,-22 09 20,G,,0.6,0.21,171.0,,-3549424201914404399
2043202,00 01 28.4,+34 03 36,G,,0.52,0.3,161.0,,390934141916368376
222463,00 01 28.4,-82 44 59,G,,0.56,0.11,60.0,,7286021474431633080
2388476,00 01 28.5,+51 06 25,G,,0.33,0.08,145.0,,6191192927315939425
868220,00 01 28.6,-18 25 54,G,,0.53,0.25,12.0,,5036059596874284663
755810,00 01 28.6,-27 22 50,G,,0.5,0.29,75.0,,-8918237229485042675
1809104,00 01 28.6,+27 28 09,G,,0.49,0.09,147.0,,346572016855132534
2446240,00 01 28.8,+53 37 21,G,,0.69,0.05,18.0,,-4755534525413163537
1383468,00 01 28.8,+10 42 56,G,,0.55,0.38,125.0,,1996267376747350889
543070,00 01 28.9,-43 54 29,G,,0.44,0.34,15.0,,-1404280070112919347
818651,00 01 28.9,-22 08 27,G,,0.35,0.12,62.0,,-1512099450022571140
841638,00 01 28.9,-20 26 51,G,,0.51,0.13,25.0,,3940553320979315299
1014066,00 01 28.9,-07 43 21,G,,0.66,0.2,27.0,,1785185890981561867
1035875,00 01 29.0,-06 10 47,G,,0.37,0.14,131.0,,2861059507797006683
865345,00 01 29.0,-18 39 33,G,,0.46,0.18,94.0,,-534439836423307361
749877,00 01 29.0,-27 47 15,G,,0.29,0.03,,,8922472600816287213
1056036,00 01 29.0,-04 35 51,G,,0.42,0.13,73.0,,6941654402055745009
1075834,00 01 29.1,-03 08 12,G,,0.46,0.27,86.0,,4561166230867040344
512413,00 01 29.4,-46 39 04,G,,0.42,0.14,18.0,,7632847430741012106
611034,00 01 29.5,-38 15 43,G,,0.34,0.11,135.0,,-7739748278885494547
910901,00 01 29.5,-15 27 53,G,,0.75,0.2,160.0,,488909538408073028
1330703,00 01 29.5,+07 46 50,G,,0.73,0.13,26.0,,1366921704034486330
97,00 01 29.5,+13 05 51,G,,0.68,0.03,,MCG2-01-013,1037079051992279476
363431,00 01 29.6,-60 25 35,G,,0.4,0.16,124.0,,9126018708767305715
2799447,00 01 29.6,-35 38 09,G,,,,,,-374559208001012611
863140,00 01 29.7,-18 50 11,G,,0.44,0.31,50.0,,-474471201769513301
543571,00 01 29.8,-43 52 07,G,,0.5,0.34,134.0,,4473750624776584176
1075851,00 01 29.8,-03 08 10,G,,0.42,0.24,63.0,,7331659061093752996
509626,00 01 29.9,-46 52 05,G,,0.5,0.22,156.0,,5290772771461299410
1019242,00 01 29.9,-07 25 27,G,,0.36,0.11,40.0,,2491328830975903044
1937746,00 01 30.0,+31 14 03,G,,0.55,0.16,68.0,NPM1G+30.0508,-5722914340589720896
1182934,00 01 30.0,+01 02 52,G,,0.58,0.25,5.0,,7610404764268670828
1805863,00 01 30.0,+27 21 56,G,,0.58,0.31,170.0,,4182633510286759723
112,00 01 30.0,+31 26 34,GM,,1.08,0.25,27.0,NGC7806               UGC12911              MCG5-01-025           CGCG499-37            CGCG498-65            (ARP112)              KPG602B               (VV226),3686264728143936675
449352,00 01 30.1,-52 03 04,G,,0.44,0.18,102.0,,8745423593079458395
520760,00 01 30.1,-45 57 25,G,,0.36,0.1,157.0,,-5213257622098707738
744478,00 01 30.1,-28 12 34,G,,0.5,0.23,85.0,,2442841065167511265
392735,00 01 30.1,-57 12 36,G,,0.47,0.18,100.0,,8634727153645208799
124809,00 01 30.2,-38 02 27,G,,0.4,0.12,15.0,LCRSB235856.5-381910,8484127693290497120
1050317,00 01 30.2,-05 01 31,G,,0.57,0.2,155.0,,4157960502384474603
1148179,00 01 30.3,-00 14 47,G,,0.44,0.21,144.0,,-8695381456908055232
514520,00 01 30.3,-46 28 44,G,,0.38,0.05,,,665102161452567148
584663,00 01 30.3,-40 35 28,G,,0.46,0.23,162.0,,2961976864437456693
690808,00 01 30.3,-32 30 00,G,,0.41,0.16,4.0,,5588676403578887454
1171912,00 01 30.6,+00 39 30,G,,0.5,0.08,140.0,,2303058141276494047
989758,00 01 30.6,-09 32 19,G,,0.53,0.28,48.0,,4425074123304451528
978026,00 01 30.7,-10 27 14,G,,0.49,0.24,7.0,,-1654157702542945934
1219727,00 01 30.7,+02 12 54,G,,0.79,0.3,101.0,,-229364018482953354
536441,00 01 30.7,-44 31 09,G,,0.52,0.13,131.0,,-111653918101591406
750667,00 01 30.8,-27 43 49,G,,0.65,0.43,160.0,,-6842706755702557652
400799,00 01 30.8,-56 21 35,G,,0.41,0.17,162.0,,8478881152965310966
2009180,00 01 30.8,+32 42 38,G,,0.5,0.13,75.0,,-9095155145008107447
1519967,00 01 30.9,+16 54 32,G,,0.56,0.23,87.0,,-7070641368646797339
944747,00 01 30.9,-12 59 06,G,,0.46,0.17,91.0,,4041303223865703996
616730,00 01 30.9,-37 50 51,G,,0.61,0.2,116.0,,-3241262092824801012
1638721,00 01 31.0,+20 55 01,G,,0.44,0.16,75.0,,-7906723830863526357
646771,00 01 31.0,-35 36 32,G,,0.42,0.1,40.0,,-5204984916073180792
1733833,00 01 31.0,+25 21 39,G,,0.48,0.25,144.0,,-6914752222082447992
92827,00 01 31.0,-57 49 23,G,Sc,0.98,0.79,34.0,FGCE1879,-3997291383684628524
122,00 01 31.0,-40 49 11,G,SBc,0.95,0.19,141.0,MCG-7-01-007,-1123012026523833841
406717,00 01 31.2,-55 42 55,G,,0.47,0.36,144.0,,-1272264891589602077
710816,00 01 31.2,-30 58 06,G,,0.47,0.27,50.0,,3515499647465673617
543344,00 01 31.3,-43 53 12,G,,0.44,0.13,32.0,,-5623690197465244573
170474,00 01 31.3,-62 36 52,G,,0.71,0.2,122.0,,-3576500819790445399
1066660,00 01 31.3,-03 48 12,G,,0.57,0.19,128.0,,914934410514524363
1457294,00 01 31.3,+14 24 27,G,,0.54,0.28,27.0,,-3511788054294806872
672475,00 01 31.4,-33 43 03,G,,0.67,0.52,73.0,,-4761493156573471827
773362,00 01 31.4,-25 56 35,G,,0.71,0.41,82.0,,7124922575611360940
918972,00 01 31.5,-14 51 46,G,,0.72,0.36,126.0,,2358950218278613465
1308845,00 01 31.5,+06 51 25,G,,0.54,0.12,20.0,,160305373445109316
449916,00 01 31.5,-52 00 33,G,,0.43,0.27,158.0,,2385399653620916978
