pl_name,hostname,pl_orbper,frame_hash
Kepler-249 d,Kepler-249,15.3684408753,-4708066931682912162
Kepler-238 f,Kepler-238,50.4472306161,-8340056082738525224
KOI-94 d,KOI-94,22.342989,-4839821162155097104
K2-181 b,K2-181,6.894256,6380591132195584377
Kepler-65 d,Kepler-65,8.131,-5777997653730705411
Kepler-1042 b,Kepler-1042,10.13195,-6789020105068147090
HD 63433 b,HD 63433,7.1079379,3256012758445942615
HR 858 b,HR 858,3.58599,6335406679098010538
K2-277 b,K2-277,6.32669,8364534282451009507
HATS-44 b,HATS-44,2.7439004,-9215634287771027088
EPIC 211945201 b,EPIC 211945201,19.4921473,1824644625388637418
Kepler-487 b,Kepler-487,15.35876766,7754896269024766308
WASP-184 b,WASP-184,5.181729,7000525989419790558
Kepler-493 b,Kepler-493,3.003879547,-1185813826814258914
WASP-120 b,WASP-120,3.6112706,-110031161260280865
WASP-197 b,WASP-197,5.167228,169285085189535143
Kepler-134 b,Kepler-134,5.317435,2224315609471482074
TOI-238 b,TOI-238,1.2730991,608734367356306831
HR 2562 b,HR 2562,,-5882159430766547792
Kepler-491 b,Kepler-491,4.2253846,-2572892218894451199
TIC 237913194 b,TIC 237913194,15.16897229768,-1770522896447048240
WASP-114 b,WASP-114,1.54877747,-8176572259089003783
Kepler-686 b,Kepler-686,1.59474545,5696606838298479429
Kepler-410 A b,Kepler-410 A,17.83365704,631623576965863733
WASP-161 b,WASP-161,5.4060425,-6061342038719136141
TOI-4633 c,TOI-4633,271.9445,-4302363128138276133
Kepler-20 d,Kepler-20,77.6114550544,-4531122960590057166
Kepler-334 c,Kepler-334,12.75799391,2956206367232752742
TOI-1347 b,TOI-1347,0.84742346,-4043527395048262421
Kepler-110 c,Kepler-110,31.7197779765,3457689725316296612
Kepler-732 c,Kepler-732,0.8930477,-4542907505595322856
HATS-24 b,HATS-24,1.34849689,-5486331744592037489
Kepler-65 d,Kepler-65,8.13167,-664320301229668832
Kepler-422 b,Kepler-422,7.89144912,2762350540388582225
TOI-1180 b,TOI-1180,9.686760378,2727341581879813400
Kepler-289 b,Kepler-289,34.5383,2286915526521967321
TrES-5 b,TrES-5,1.482,5368572340010751177
CoRoT-18 b,CoRoT-18,1.9000769,-6352912619129082309
HD 23472 e,HD 23472,7.9076222,8058347376077665204
WASP-31 b,WASP-31,3.40588950341,3541308185142402183
Qatar-4 b,Qatar-4,1.80536403,7068616487429878539
K2-123 b,K2-123,30.952606,-4349856464208510928
Kepler-873 b,Kepler-873,20.55336572,4380602866503962517
Kepler-1632 b,Kepler-1632,448.303558,-742235398154308721
Kepler-1069 b,Kepler-1069,23.89882644,654170689389932214
Kepler-944 b,Kepler-944,43.3167737,2122366455605319272
Kepler-305 e,Kepler-305,3.20539622,695564737530101846
Kepler-962 b,Kepler-962,12.0570673754,8552637811304826745
K2-181 b,K2-181,6.893,5551683786834271208
Kepler-987 b,Kepler-987,,6080760619448570602
Kepler-1284 b,Kepler-1284,0.664074145,-2052094600399832126
Kepler-369 b,Kepler-369,2.732767897,-3715706461222890713
Kepler-65 c,Kepler-65,5.85994028,-1944784595233570919
Kepler-11 b,Kepler-11,10.303995,-6196672514184955569
Kepler-282 b,Kepler-282,9.2204663608,-6254823622625598331
TOI-1246 b,TOI-1246,4.30745132484,-7837902333826651442
TOI-4562 c,TOI-4562,3990.0,-6615315271651538381
HAT-P-69 b,HAT-P-69,4.7869568,-7976247907009360506
HD 17156 b,HD 17156,21.2164294,2211382124558881913
TOI-1173 b,TOI-1173,7.06456,7886248691756531715
Kepler-118 b,Kepler-118,7.51849479,5780721411842544322
Kepler-663 b,Kepler-663,4.996777,1228317013558363136
Kepler-1453 b,Kepler-1453,47.1611696,-6854994708016249324
Kepler-755 c,Kepler-755,,6564542031162892508
Kepler-285 b,Kepler-285,2.6338653606,-3817825805900401279
Kepler-363 c,Kepler-363,7.542,7049275974099860824
Kepler-244 d,Kepler-244,20.0504494,502919813668120286
Kepler-761 b,Kepler-761,10.12810209,-7246295252891240525
Kepler-132 c,Kepler-132,6.41492075,3332167903726315320
Kepler-690 b,Kepler-690,7.748094239,7878396699165565769
TOI-5082.01,TOI-5082,4.2403543,5861565604688424993
Kepler-65 d,Kepler-65,,7251156496408296794
Kepler-43 b,Kepler-43,3.024092505,-6883201348727917229
HATS-65 b,HATS-65,3.10515933,-434914084674713948
WASP-147 b,WASP-147,4.6027435,-4366918526494951573
WASP-22 b,WASP-22,3.53269,386377197464410122
Kepler-1514 b,Kepler-1514,217.83184,594442104456316422
LHS 1140 b,LHS 1140,24.73734116,2048031166517517469
K2-295 b,K2-295,4.024881,8040091015900789070
WASP-66 b,WASP-66,4.0860519,5218563422097803407
K2-333 b,K2-333,14.75650149447,6112860411008246874
TOI-4914 b,TOI-4914,10.5988743,3739125752664167287
LTT 9779 b,LTT 9779,0.792052,-123587087708333197
HD 80653 b,HD 80653,0.71957120984,-8752357552225420974
TOI-5573 b,TOI-5573,8.79758977,1787046803889619927
HAT-P-44 b,HAT-P-44,4.3011902,2309064712512166669
TOI-5704 b,TOI-5704,3.771116,8735864880734716090
HIP 67522 b,HIP 67522,6.9594718,316058730303677990
WASP-132 b,WASP-132,7.1335164,-982396327635471582
TOI-1846 b,TOI-1846,3.93067462793,8234734876111810909
TOI-6695 c,TOI-6695,242.4,2090983226381013369
Kepler-826 b,Kepler-826,4.48758907,-7379912500322967151
Kepler-1338 b,Kepler-1338,0.935115863,7018295944523665572
GJ 3512 b,GJ 3512,203.109,8253709253010517284
Kepler-1944 b,Kepler-1944,9.84261195,-5226991729962328120
Kepler-1887 b,Kepler-1887,19.94752741,9192033667663918793
Kepler-150 c,Kepler-150,7.381998,6805524433973895020
Kepler-571 b,Kepler-571,4.798599388,6732185897178299802
Kepler-1171 b,Kepler-1171,1.442592305,5012273672985938483
Kepler-328 c,Kepler-328,,-4846561839111331152
Kepler-369 b,Kepler-369,,1353907726183594856
KMT-2018-BLG-1988L b,KMT-2018-BLG-1988L,,-3141981576882717473
Kepler-265 c,Kepler-265,17.02893963,854589457215989231
Kepler-1130 b,Kepler-1130,5.45298742,7159279555635111482
Kepler-1419 b,Kepler-1419,42.5215895,-7559307782553747727
Kepler-1328 b,Kepler-1328,4.52158614,-7012773127537655996
Kepler-718 b,Kepler-718,2.052349877,7024874273334444173
TOI-1799 b,TOI-1799,7.085738,4209913767368763764
TOI-5542 b,TOI-5542,75.12375,-6856542530589729677
HIP 9618 b,HIP 9618,20.77288,6031027113248955750
TOI-763 b,TOI-763,5.60577479919,4391615212837053468
TOI-1824 b,TOI-1824,22.8085719,-7570588650722533301
TIC 257060897 b,TIC 257060897,3.660033,5430679619615126512
TOI-782 b,TOI-782,8.0240015,-6200199074625473833
HAT-P-56 b,HAT-P-56,2.790862,-6378375592390343772
TOI-756 c,TOI-756,149.4,-4099004581810838257
Kepler-962 b,Kepler-962,,-2086857687479119066
NSVS 14256825 b,NSVS 14256825,3225.0,-1329294084748257775
K2-272 b,K2-272,14.453513,-5609632018667704937
TOI-4600 c,TOI-4600,482.8191,-4290555779275107756
NGTS-27 b,NGTS-27,3.3704181,-7854916854929531599
WASP-53 c,WASP-53,2840.0,1313571314920616171
TOI-2194 b,TOI-2194,15.337597,-2600197347524618540
HATS-53 b,HATS-53,3.8537616,5512609473678683767
Kepler-1990 c,Kepler-1990,4.068545,-5922687938485812479
Kepler-91 b,Kepler-91,6.246696,2447648246169940187
Kepler-731 b,Kepler-731,3.855603916,-4909977357696694799
TOI-892 b,TOI-892,10.62656,-4856669529501284057
HD 89345 b,HD 89345,11.8144024,-3875561171803412510
K2-117 b,K2-117,1.2916,-3077297932582562406
Kepler-398 d,Kepler-398,6.8344464721,-4132288846049409508
TOI-763 b,TOI-763,5.6057,701009226167753521
Kepler-289 d,Kepler-289,66.0634,-5366736634745124164
WASP-123 b,WASP-123,2.97764375,3841970539247034577
TOI-3980 b,TOI-3980,3.6089254,4826175568621994445
HAT-P-43 b,HAT-P-43,3.3326808,618803637968806432
TOI-1420 b,TOI-1420,6.95611336692,-3435273666401477939
Kepler-1888 b,Kepler-1888,11.39169531,-7323257339327208401
Kepler-1450 b,Kepler-1450,54.5094166,5032295628677093149
Kepler-1578 b,Kepler-1578,1.4508931183,3468203274219047865
Kepler-1590 b,Kepler-1590,7.61758198,5604178460189479876
Kepler-326 d,Kepler-326,6.76690759,1525317208159497571
Kepler-1364 b,Kepler-1364,13.3226971286,-8947825564343880335
Kepler-1072 b,Kepler-1072,1.5690606036,1648035613739132916
Kepler-138 c,Kepler-138,13.78110068,-1529200402350241908
Kepler-44 b,Kepler-44,3.24673248,-3966176743599832572
Kepler-33 b,Kepler-33,5.6680247151,2000660245165732113
Kepler-1651 b,Kepler-1651,9.8847,421950834384578069
HAT-P-44 b,HAT-P-44,4.30119,-1609339499363695658
TOI-628 b,TOI-628,3.4095675,8900111791545153595
TOI-1685 b,TOI-1685,0.6691406,2291191002766650873
TOI-1899 b,TOI-1899,29.090312,-4830832427089972404
WASP-23 b,WASP-23,2.94443,-7337288791534516232
Kepler-1388 c,Kepler-1388,5.53608151,-6501347739850458416
HATS-39 b,HATS-39,4.57686514822,1894264982569126902
Kepler-25 b,Kepler-25,6.2385,5526928229283093715
WASP-56 b,WASP-56,4.6171,3881961488027704544
TOI-1450 A b,TOI-1450 A,2.0439274,-2510249561534727479
Kepler-487 c,Kepler-487,38.65154,-6147021662577472444
HD 21749 c,GJ 143,7.78993,7190706580951359836
TRAPPIST-1 d,TRAPPIST-1,4.04978035,-7921750109628292452
TOI-2796 b,TOI-2796,4.8084983,6872343028990411078
LHS 475 b,LHS 475,2.02910665243,-8679796318025678551
TOI-411 b,HD 22946,4.04041303555,-7074254888519017939
K2-30 b,K2-30,4.098507,6349488624883150558
TOI-178 f,TOI-178,15.231915,-1104357467075802297
GJ 367 d,GJ 367,34.369,5800864372382318964
TOI-1820 b,TOI-1820,4.860673,-1279733978077319350
Kepler-238 c,Kepler-238,6.155748506,701699031713060996
Kepler-197 d,Kepler-197,15.67756112,6975583460183397439
HATS-25 b,HATS-25,4.298643,-6540839370317414843
TOI-262 b,TOI-262,11.14529,-3316679097011612746
TOI-776 b,TOI-776,8.24663,2813588359073414505
TOI-332 b,TOI-332,0.777038,-6337064243796496077
TOI-1224 c,TOI-1224,17.945466,-6522703838376296729
TOI-1273 b,TOI-1273,4.6313014,-312707781929898884
TOI-1181 b,TOI-1181,2.103195,2866563395642553961
WASP-99 b,WASP-99,5.75257972138,3682946008713522827
Kepler-102 e,Kepler-102,,-8638883580729321067
TRAPPIST-1 d,TRAPPIST-1,,-7117208261540525107
HAT-P-26 b,HAT-P-26,,7844698986188680464
TOI-125 d,TOI-125,19.9815709,-3129958214836510344
K2-182 b,K2-182,4.736884,-8661742280234320462
Kepler-1319 b,Kepler-1319,2.8867624,2639632168173523485
Kepler-102 b,Kepler-102,5.286965,-1826434389066626984
WASP-188 b,WASP-188,5.748916,-4912302877857004167
HD 219134 h,HD 219134,1842.0,-202169922035801281
TOI-6008 b,TOI-6008,0.85737269789,-689353972813036379
HAT-P-57 b,HAT-P-57,2.46518010117,-4597182222409462877
TOI-3976 A b,TOI-3976 A,6.6080989,2379284104886875997
WASP-110 b,WASP-110,3.77840085,3033182454935901465
Kepler-428 b,Kepler-428,3.52563245,-3487220486066303618
Kepler-318 c,Kepler-318,11.815007,-7479163601551958506
K2-174 b,K2-174,19.562743,-3605663300069750813
WASP-70 A b,WASP-70 A,3.71302791209,-118510982787601312
HATS-22 b,HATS-22,4.7228127,-827914127443954444
HATS-46 b,HATS-46,4.7423729,-7026565033481884863
HATS-5 b,HATS-5,4.76339,2805378809777362439
WASP-54 b,WASP-54,3.6935999,2738695264704865236
Kepler-411 b,Kepler-411,3.0051525421,-1179026544673304003
TOI-1823 b,TOI-1823,38.8135498,3892257601209706932
TOI-912 b,TOI-912,4.67805901868,2833636034932293611
HATS-60 b,HATS-60,3.5608064,4303126825388092017
TOI-1386 b,TOI-1386,25.83839,-8802700335727727937
Kepler-637 b,Kepler-637,23.20579353,4020776021994640863
Kepler-298 d,Kepler-298,77.473633,8793770022897625613
Kepler-1006 b,Kepler-1006,,-1542901996163564108
Kepler-292 f,Kepler-292,20.83428,-7446253433308564445
Kepler-1831 b,Kepler-1831,5.78388573,4514559455681960186
Kepler-203 d,Kepler-203,11.32984,-8083756117800702502
Kepler-80 b,Kepler-80,7.05347776,2721486461098375356
Kepler-1948 b,Kepler-1948,15.57131611,8699979791720300102
Kepler-203 d,Kepler-203,11.32975018,-5967273545040266770
Kepler-763 d,Kepler-763,6.503270149,1037781868994972196
Kepler-1990 c,Kepler-1990,4.06844957,2986281196260496946
Kepler-65 c,Kepler-65,5.8599408,-7155346793050993846
Kepler-804 c,Kepler-804,9.6519,2452794631408559196
Kepler-351 d,Kepler-351,142.540115116,2581818171347027851
WASP-194 b,WASP-194,3.1833919,5553748019532053768
Kepler-40 b,Kepler-40,6.87337680743,9012738747338470306
K2-25 b,K2-25,3.48456248,-6851154015053505689
TOI-406.01,TOI-406,13.17572943453,-9101915892313531049
Kepler-1683 b,Kepler-1683,15.03366571,-4235306490999566688
Kepler-589 b,Kepler-589,,333694083394297391
Kepler-36 c,Kepler-36,16.23191704,2709692816150309801
HAT-P-64 b,HAT-P-64,4.007232,-8370687681016509374
TOI-672 b,TOI-672,3.63358341723,1084305800727905773
TOI-277 b,TOI-277,3.994,-7429454544594173750
Kepler-44 b,Kepler-44,3.246722,1581379432413073855
K2-108 b,K2-108,4.73379,-921628251608632077
WASP-142 b,WASP-142,2.05287056,-5465389170180302806
WASP-186 b,WASP-186,5.0267992,-2125197274785844073
HATS-22 b,HATS-22,4.72281583,-2962538683954403884
TOI-178 g,TOI-178,20.71663,3442784452966438106
HATS-68 b,HATS-68,3.5862203,-5833661825480389029
K2-199 b,K2-199,3.225286,-7640800836657266843
TOI-5350 b,TOI-5350,7.5811005,671029854438562478
Kepler-18 b,Kepler-18,3.50471307,-250535266870028355
Kepler-875 b,Kepler-875,27.5071114,-9088333613548441526
Kepler-597 b,Kepler-597,13.02365861,2965613243975775254
Kepler-1561 b,Kepler-1561,1.005207007,341751254873463535
Kepler-275 c,Kepler-275,16.08831829,-1562677060646061879
Kepler-1617 b,Kepler-1617,27.480421517,-6851319985422563918
Kepler-1568 b,Kepler-1568,20.9254083,-3082567456246739411
Kepler-1471 c,Kepler-1471,11.6044881,2131185102719934634
Kepler-365 b,Kepler-365,10.66487537,-3529297722792009896
HD 99109 b,HD 99109,439.3,-7248525435120994404
K2-268 c,K2-268,9.325429,9179959640370979505
Kepler-1802 c,Kepler-1802,33.13733,6100044057164734473
Kepler-361 c,Kepler-361,55.1866241,1122841283727212492
Kepler-967 c,Kepler-967,198.7106251,3669038403985524582
Kepler-1065 b,Kepler-1065,3.609313059,-8890927739368766723
Kepler-216 c,Kepler-216,17.40665216,4108573804035481328
TOI-1467 b,TOI-1467,5.97114713,7300490382569640061
TOI-5688 A b,TOI-5688 A,2.94815527,2620569049433609607
K2-371 b,K2-371,3.1149085,-3342636860997782598
HATS-24 b,HATS-24,1.3484975,-1602454812110860591
Kepler-548 b,Kepler-548,4.4541913,-7070325678467948622
TOI-2093 c,TOI-2093,53.81087130391,-5259870561394928866
TOI-1438 c,TOI-1438,9.428089,-3686556996578345270
TOI-1117 c,TOI-1117,4.579,-8092012568613725914
CoRoT-19 b,CoRoT-19,3.89712026062,3587367268405945800
K2-3 b,K2-3,10.05467,-4865740015083962544
TOI-1899 b,TOI-1899,29.09022714766,7528309468768980022
TOI-1759 b,TOI-1759,18.8500438,-4005693953631232803
K2-97 b,K2-97,8.4071591,-6329539942665479912
TOI-1798.02,TOI-1798,0.437811822,3707747897699018793
TRAPPIST-1 f,TRAPPIST-1,9.20754,-6199487471149994196
WASP-84 b,WASP-84,8.5234964,8277427639989305304
TOI-1201 b,TOI-1201,2.49197708495,5697202971709940286
WASP-105 b,WASP-105,7.87288,4452319936070091884
TOI-500 b,TOI-500,0.5481579,-8862351270602386020
Kepler-1325 b,Kepler-1325,33.878639,-7717765610974987502
Kepler-227 b,Kepler-227,9.488015,4776185105812079197
K2-187 d,K2-187,7.14998,-2989062009468835175
HATS-66 b,HATS-66,3.14138245313,3142063149004352961
TOI-2274 b,TOI-2274,2.67963,2862658528274295951
Kepler-289 b,Kepler-289,34.543907316,-3258428294683093736
TOI-2274 b,TOI-2274,2.67961636447,6767573646630520827
K2-25 b,K2-25,3.48456408,417302521101227236
Kepler-25 b,Kepler-25,6.2385326915,-3813508943862040687
TOI-5300 b,TOI-5300,2.262196,-6450625970754101602
KOI-94 c,KOI-94,,-9064639230081773587
K2-77 b,K2-77,8.2008,-1498382687638623940
WASP-151 b,WASP-151,4.5334686,-646252534091304772
Kepler-289 e,Kepler-289,330.071558,-4310617036086846696
HAT-P-55 b,HAT-P-55,3.5852465,-6385452300043728104
TOI-5210 b,TOI-5210,4.5661061,-5131175182709992964
Kepler-435 b,Kepler-435,8.6001545,5045597497258890966
L 98-59 c,L 98-59,3.6906745,-8168439242257349276
K2-180 b,K2-180,8.867209,-5590184590861016239
TOI-2842 b,TOI-2842,3.5514016,-7463524328327219285
Kepler-45 b,Kepler-45,2.45523906,6179093056587180275
K2-99 b,K2-99,18.248708,5430213324175988040
HD 75898 b,HD 75898,418.2,3298808568930006565
LHS 1678 b,LHS 1678,0.8602322,8505469414288963973
HATS-12 b,HATS-12,3.142811,-2585101495790254972
TOI-1279 b,TOI-1279,9.61419,8223590857191124022
K2-29 b,K2-29,3.2591993,-4408059015075747578
TOI-128.01,TOI-128,4.9404714,-1159838931621728947
Kepler-1817 b,Kepler-1817,44.29229,5706808217081379097
HD 37605 b,HD 37605,54.23,-8663490939829839963
Kepler-380 c,Kepler-380,7.63006848,-3728127234305629527
Kepler-158 c,Kepler-158,28.55152163,-6199593005102806241
TOI-270 d,TOI-270,11.379568,-1419632467137751786
TOI-892 b,TOI-892,10.626628,5487760602573894564
TOI-5322 b,TOI-5322,5.4233428,-5070856639724875550
HATS-24 b,HATS-24,1.34849676,-8499714574644865324
WASP-88 b,WASP-88,4.9540021,-3615349272060844790
TRAPPIST-1 h,TRAPPIST-1,20.0,-4579782755721613172
Kepler-93 b,Kepler-93,4.72674002,-8084475678944912493
TOI-700 c,TOI-700,16.051115,8422701634880721767
K2-3 b,K2-3,10.05454,-4226703417303251505
K2-199 c,K2-199,7.374,-1582116988994009091
Kepler-1388 c,Kepler-1388,5.54,559945676116595639
HIP 18606 b,HIP 18606,674.94,-1303523056395021592
HIP 111909 c,HIP 111909,893.63,1162342313465412545
Kepler-275 b,Kepler-275,10.3008054264,3026885840645695877
OGLE-2016-BLG-1266L b,OGLE-2016-BLG-1266L,,-3283730319492502008
BD+37 3172 b,BD+37 3172,1887.76,-111810138005111083
BD+42 2315 b,BD+42 2315,123.05,9067387823726024108
Kepler-1689 b,Kepler-1689,8.482949,998935693023487988
Kepler-171 c,Kepler-171,,-8046742065704300098
Kepler-931 b,Kepler-931,8.0375908,-8201034066201728728
Kepler-415 c,Kepler-415,8.70798309,-1847078687171750904
HD 219077 b,HD 219077,5513.0,8398206445900205126
Kepler-1445 b,Kepler-1445,,8682268772737843245
TOI-5592 b,TOI-5592,2.6085846,-2578015787989626890
TOI-5716 b,TOI-5716,6.7663,4986940070852140835
HATS-5 b,HATS-5,4.76339004,-3585157536473781692
HAT-P-25 b,HAT-P-25,3.65281524,-9179641921626431275
Kepler-8 b,Kepler-8,,-1588029823779508219
HATS-54 b,HATS-54,2.5441828,-4353886240415031352
Kepler-314 b,Kepler-314,2.4610405283,-959413512468440309
K2-127 b,K2-127,3.588163,8084998578009535327
HD 63935 c,HD 63935,21.4023,80871549973529573
WASP-190 b,WASP-190,5.36777,-7421755394518058456
TOI-2145 b,TOI-2145,10.26075,1324477082006268323
Kepler-450 d,Kepler-450,7.5145047477,-7737138897932005335
K2-105 b,K2-105,8.26726,1122618331047058749
TOI-1758 b,TOI-1758,20.705127,7409064383827016354
K2-405 b,K2-405,3.435453,177994481701658007
Kepler-102 e,Kepler-102,16.14558981718,-8056464286978625886
TOI-216.01,TOI-216,34.556,-4453794335948702155
GJ 9827 c,GJ 9827,3.648103,-2945853166604042733
Qatar-3 b,Qatar-3,2.50791765457,976224966850838874
TOI-2107 b,TOI-2107,2.45457,929435745552547147
HIP 65 A b,HIP 65 A,0.981,-3706020075460362654
K2-79 b,K2-79,10.99573,-2845846860835458059
HATS-32 b,HATS-32,2.8126548,-972629876951093350
WASP-168 b,WASP-168,4.1536624,-4750102883630272516
K2-155 c,K2-155,13.853487,3809749791881094759
KPS-1 b,KPS-1,1.706304,1550055759325003864
HATS-6 b,HATS-6,3.32526423,3395304988631153689
TOI-2180 b,TOI-2180,260.79,-8513211242373504306
LHS 1815 b,LHS 1815,3.8143008973,-5966981314021400547
HD 219828 b,HD 219828,3.834887,-347372332117045609
CoRoT-12 b,CoRoT-12,2.82803914989,2505085509196819735
K2-188 c,K2-188,7.807595,-2530015912314751955
TOI-2193 A b,TOI-2193 A,2.1225735,7499937186123169671
K2-346 b,K2-346,26.1956,-6713598459427857337
Kepler-68 b,Kepler-68,,4015374609568117885
HATS-6 b,HATS-6,3.3252722,5336311767302973026
Kepler-68 c,Kepler-68,9.60506201,-4207077279861458550
K2-284 b,K2-284,4.7948642,6152117925905100764
HD 95338 b,HD 95338,55.082694,6045103578559821988
TOI-1259 A b,TOI-1259 A,3.4779791,2105662871876659609
TOI-2768 b,TOI-2768,1.5080197,-4882489110437588556
WASP-119 b,WASP-119,2.4998045,6074131916533448852
KOI-94 c,KOI-94,10.42368297,7207623391667373312
Kepler-102 e,Kepler-102,16.1457,4413431051849331566
K2-114 b,K2-114,11.38576954,7933448756152082664
HD 219134 d,HD 219134,46.71,-6921114892072710046
TOI-421 c,TOI-421,16.067541,-768150555772458602
TOI-1694 b,TOI-1694,3.770179,-8315694785319978122
TOI-7149 b,TOI-7149,2.6520679,-125699646942408639
HAT-P-26 b,HAT-P-26,4.2345026,885683304285201102
TOI-3071 b,TOI-3071,1.266938,-4964244925325852305
Kepler-134 c,Kepler-134,10.10575764,500748314962283296
TOI-2266 b,TOI-2266,2.32634296639,1859921803104382080
K2-371 b,K2-371,3.114878,8607596496875792521
HATS-53 b,HATS-53,3.85377818,-1496200247525226904
K2-265 b,K2-265,2.36840828,115640417718691911
TOI-3023 b,TOI-3023,3.9014971,6732485496589062051
K2-291 b,K2-291,2.2251639,-5155670081959550945
TOI-1842 b,TOI-1842,9.574,6995571683898470607
HATS-2 b,HATS-2,1.35413371,-2252280099417515785
GJ 486 b,GJ 486,1.46711903473,4917691971811513347
TOI-3464 b,TOI-3464,3.6515568,-6910162416068829969
KOI-94 d,KOI-94,22.34296959,-7761641402753002195
TOI-1753 b,TOI-1753,5.38462389661,-6352095307362249802
CoRoT-20 c,CoRoT-20,1675.0,4164488758102220533
55 Cnc B b,55 Cnc B,6.7994,8158858178667310694
Kepler-10 b,Kepler-10,0.837501,-6263535443839863796
HD 39091 b,HD 39091,2088.8,3958524351347789797
TOI-1807 b,TOI-1807,0.549374,-517514501196769970
Kepler-25 c,Kepler-25,12.720365,2850190078676664447
TOI-6324 b,TOI-6324,0.2792211,4864172886392444994
HD 207496 b,HD 207496,6.441006,2389623193301174067
HD 183579 b,HD 183579,17.471291,-8709299109500561656
WASP-54 b,WASP-54,3.69364,733635143721829525
